IdRegistro,IdPermeabilidad,Peso1,Peso2,Permeabilidad
REG-0017912,1,50,130.0,160
REG-0017913,1,50,124.0,148
REG-0017914,1,50,126.0,152
REG-0017915,1,50,128.0,156
REG-0017916,1,50,127.0,154
REG-0017917,1,50,127.0,154
REG-0017918,1,50,128.0,156
REG-0017919,1,50,133.0,166
REG-0017920,1,50,128.0,156
REG-0017921,1,50,130.0,160
REG-0017922,1,50,133.0,166
REG-0017923,1,50,124.0,148
REG-0017924,1,50,128.0,156
REG-0017925,1,50,123.0,146
REG-0017926,1,50,134.0,168
REG-0017927,1,50,136.0,172
REG-0017928,1,50,134.0,168
REG-0017929,1,50,128.0,156
REG-0017930,1,50,134.0,168
REG-0017931,1,50,136.0,172
REG-0017932,1,50,135.0,170
REG-0017933,1,50,136.0,172
REG-0017934,1,50,134.0,168
REG-0017935,1,50,134.0,168
REG-0017936,1,50,136.0,172
REG-0017937,1,50,138.0,176
REG-0017938,1,50,134.0,168
REG-0017939,1,50,135.0,170
REG-0017940,1,50,136.0,172
REG-0017941,1,50,134.0,168
REG-0017942,1,50,128.0,156
REG-0017943,1,50,134.0,168
REG-0017944,1,50,136.0,172
REG-0017945,1,50,135.0,170
REG-0017946,1,50,128.0,156
REG-0017947,1,50,134.0,168
REG-0017948,1,50,136.0,172
REG-0017949,1,50,127.0,154
REG-0017950,1,50,123.0,146
REG-0017951,1,50,123.0,146
REG-0017952,1,50,118.0,136
REG-0017953,1,50,122.0,144
REG-0017954,1,50,134.0,168
REG-0017955,1,50,120.0,140
REG-0017956,1,50,140.0,180
REG-0017957,1,50,138.0,176
REG-0017958,1,50,127.0,154
REG-0017959,1,50,136.0,172
REG-0017960,1,50,122.0,144
REG-0017961,1,50,134.0,168
REG-0017962,1,50,136.0,172
REG-0017963,1,50,134.0,168
REG-0017964,1,50,136.0,172
REG-0017965,1,50,134.0,168
REG-0017966,1,50,136.0,172
REG-0017967,1,50,138.0,176
REG-0017968,1,50,128.0,156
REG-0017969,1,50,132.0,164
REG-0017970,1,50,132.0,164
REG-0017971,1,50,135.0,170
REG-0017972,1,50,156.0,212
REG-0017973,1,50,145.0,190
REG-0017974,1,50,140.0,180
REG-0017975,1,50,136.0,172
REG-0017976,1,50,141.0,182
REG-0017977,1,50,145.0,190
REG-0017978,1,50,124.0,148
REG-0017979,1,50,131.0,162
REG-0017980,1,50,137.0,174
REG-0017981,1,50,130.0,160
REG-0017982,1,50,137.0,174
REG-0017983,1,50,138.0,176
REG-0017984,1,50,134.0,168
REG-0017985,1,50,128.0,156
REG-0017986,1,50,133.0,166
REG-0017987,1,50,135.0,170
REG-0017988,1,50,134.0,168
REG-0017989,1,50,134.0,168
REG-0017990,1,50,124.0,148
REG-0017991,1,50,134.0,168
REG-0017992,1,50,136.0,172
REG-0017993,1,50,134.0,168
REG-0017994,1,50,135.0,170
REG-0017995,1,50,134.0,168
REG-0017996,1,50,130.0,160
REG-0017997,1,50,132.0,164
REG-0017998,1,50,128.0,156
REG-0017999,1,50,132.0,164
REG-0018000,1,50,142.0,184
REG-0018001,1,50,131.0,162
REG-0018002,1,50,134.0,168
REG-0018003,1,50,130.0,160
REG-0018004,1,50,129.0,158
REG-0018005,1,50,128.0,156
REG-0018006,1,50,126.0,152
REG-0018007,1,50,124.0,148
REG-0018008,1,50,121.0,142
REG-0018009,1,50,126.0,152
REG-0018010,1,50,120.0,140
REG-0018011,1,50,123.0,146
REG-0018012,1,50,134.0,168
REG-0018013,1,50,136.0,172
REG-0018014,1,50,125.0,150
REG-0018015,1,50,128.0,156
REG-0018016,1,50,134.0,168
REG-0018017,1,50,136.0,172
REG-0018018,1,50,134.0,168
REG-0018019,1,50,132.0,164
REG-0018020,1,50,132.0,164
REG-0018021,1,50,134.0,168
REG-0018022,1,50,132.0,164
REG-0018023,1,50,134.0,168
REG-0018024,1,50,132.0,164
REG-0018025,1,50,138.0,176
REG-0018026,1,50,132.0,164
REG-0018027,1,50,134.0,168
REG-0018028,1,50,136.0,172
REG-0018029,1,50,129.0,158
REG-0018030,1,50,130.0,160
REG-0018031,1,50,128.0,156
REG-0018032,1,50,123.0,146
REG-0018033,1,50,129.0,158
REG-0018034,1,50,124.0,148
REG-0018035,1,50,126.0,152
REG-0018036,1,50,127.0,154
REG-0018037,1,50,126.0,152
REG-0018038,1,50,129.0,158
REG-0018039,1,50,127.0,154
REG-0018040,1,50,130.0,160
REG-0018041,1,50,126.0,152
REG-0018042,1,50,125.0,150
REG-0018043,1,50,127.0,154
REG-0018044,1,50,125.0,150
REG-0018045,1,50,128.0,156
REG-0018046,1,50,136.0,172
REG-0018047,1,50,142.0,184
REG-0018048,1,50,132.0,164
REG-0018049,1,50,126.0,152
REG-0018050,1,50,126.0,152
REG-0018051,1,50,136.0,172
REG-0018052,1,50,134.0,168
REG-0018053,1,50,138.0,176
REG-0018054,1,50,134.0,168
REG-0018055,1,50,132.0,164
REG-0018056,1,50,134.0,168
REG-0018057,1,50,134.0,168
REG-0018058,1,50,132.0,164
REG-0018059,1,50,134.0,168
REG-0018060,1,50,136.0,172
REG-0018061,1,50,134.0,168
REG-0018062,1,50,134.0,168
REG-0018063,1,50,136.0,172
REG-0018064,1,50,134.0,168
REG-0018065,1,50,132.0,164
REG-0018066,1,50,136.0,172
REG-0018067,1,50,138.0,176
REG-0018068,1,50,134.0,168
REG-0018069,1,50,136.0,172
REG-0018070,1,50,132.0,164
REG-0018071,1,50,127.0,154
REG-0018072,1,50,140.0,180
REG-0018073,1,50,131.0,162
REG-0018074,1,50,135.0,170
REG-0018075,1,50,138.0,176
REG-0018076,1,50,138.0,176
REG-0018077,1,50,134.0,168
REG-0018078,1,50,139.0,178
REG-0018079,1,50,138.0,176
REG-0018080,1,50,133.0,166
REG-0018081,1,50,145.0,190
REG-0018082,1,50,138.0,176
REG-0018083,1,50,126.0,152
REG-0018084,1,50,128.0,156
REG-0018085,1,50,132.0,164
REG-0018086,1,50,136.0,172
REG-0018087,1,50,134.0,168
REG-0018088,1,50,139.0,178
REG-0018089,1,50,136.0,172
REG-0018090,1,50,142.0,184
REG-0018091,1,50,134.0,168
REG-0018092,1,50,132.0,164
REG-0018093,1,50,134.0,168
REG-0018094,1,50,132.0,164
REG-0018095,1,50,134.0,168
REG-0018096,1,50,132.0,164
REG-0018097,1,50,136.0,172
REG-0018098,1,50,132.0,164
REG-0018099,1,50,138.0,176
REG-0018100,1,50,136.0,172
REG-0018101,1,50,130.0,160
REG-0018102,1,50,128.0,156
REG-0018103,1,50,126.0,152
REG-0018104,1,50,132.0,164
REG-0018105,1,50,124.0,148
REG-0018106,1,50,130.0,160
REG-0018107,1,50,140.0,180
REG-0018108,1,50,122.0,144
REG-0018109,1,50,132.0,164
REG-0018110,1,50,134.0,168
REG-0018111,1,50,129.0,158
REG-0018112,1,50,133.0,166
REG-0018113,1,50,126.0,152
REG-0018114,1,50,134.0,168
REG-0018115,1,50,142.0,184
REG-0018116,1,50,127.0,154
REG-0018117,1,50,123.0,146
REG-0018118,1,50,136.0,172
REG-0018119,1,50,130.0,160
REG-0018120,1,50,126.0,152
REG-0018121,1,50,127.0,154
REG-0018122,1,50,132.0,164
REG-0018123,1,50,138.0,176
REG-0018124,1,50,135.0,170
REG-0018125,1,50,132.0,164
REG-0018126,1,50,125.0,150
REG-0018127,1,50,126.0,152
REG-0018128,1,50,134.0,168
REG-0018129,1,50,132.0,164
REG-0018130,1,50,134.0,168
REG-0018131,1,50,134.0,168
REG-0018132,1,50,136.0,172
REG-0018133,1,50,132.0,164
REG-0018134,1,50,134.0,168
REG-0018135,1,50,138.0,176
REG-0018136,1,50,138.0,176
REG-0018137,1,50,134.0,168
REG-0018138,1,50,136.0,172
REG-0018139,1,50,132.0,164
REG-0018140,1,50,128.0,156
REG-0018141,1,50,130.0,160
REG-0018142,1,50,132.0,164
REG-0018143,1,50,132.0,164
REG-0018144,1,50,142.0,184
REG-0018145,1,50,134.0,168
REG-0018146,1,50,131.0,162
REG-0018147,1,50,136.0,172
REG-0018148,1,50,124.0,148
REG-0018149,1,50,135.0,170
REG-0018150,1,50,132.0,164
REG-0018151,1,50,126.0,152
REG-0018152,1,50,122.0,144
REG-0018153,1,50,123.0,146
REG-0018154,1,50,136.0,172
REG-0018155,1,50,132.0,164
REG-0018156,1,50,135.0,170
REG-0018157,1,50,122.0,144
REG-0018158,1,50,136.0,172
REG-0018159,1,50,123.0,146
REG-0018160,1,50,124.0,148
REG-0018161,1,50,130.0,160
REG-0018162,1,50,127.0,154
REG-0018163,1,50,125.0,150
REG-0018164,1,50,125.0,150
REG-0018165,1,50,121.0,142
REG-0018166,1,50,134.0,168
REG-0018167,1,50,136.0,172
REG-0018168,1,50,128.0,156
REG-0018169,1,50,124.0,148
REG-0018170,1,50,130.0,160
REG-0018171,1,50,122.0,144
REG-0018172,1,50,128.0,156
REG-0018173,1,50,134.0,168
REG-0018174,1,50,128.0,156
REG-0018175,1,50,134.0,168
REG-0018176,1,50,132.0,164
REG-0018177,1,50,128.0,156
REG-0018178,1,50,1312.0,2524
REG-0018179,1,50,134.0,168
REG-0018180,1,50,136.0,172
REG-0018181,1,50,134.0,168
REG-0018182,1,50,136.0,172
REG-0018183,1,50,134.0,168
REG-0018184,1,50,121.0,142
REG-0018185,1,50,126.0,152
REG-0018186,1,50,130.0,160
REG-0018187,1,50,138.0,176
REG-0018188,1,50,123.0,146
REG-0018189,1,50,142.0,184
REG-0018190,1,50,134.0,168
REG-0018191,1,50,146.0,192
REG-0018192,1,50,123.0,146
REG-0018193,1,50,132.0,164
REG-0018194,1,50,138.0,176
REG-0018195,1,50,134.0,168
REG-0018196,1,50,127.0,154
REG-0018197,1,50,134.0,168
REG-0018198,1,50,126.0,152
REG-0018199,1,50,129.0,158
REG-0018200,1,50,124.0,148
REG-0018201,1,50,126.0,152
REG-0018202,1,50,132.0,164
REG-0018203,1,50,126.0,152
REG-0018204,1,50,128.0,156
REG-0018205,1,50,134.0,168
REG-0018206,1,50,132.0,164
REG-0018207,1,50,132.0,164
REG-0018208,1,50,134.0,168
REG-0018209,1,50,136.0,172
REG-0018210,1,50,134.0,168
REG-0018211,1,50,132.0,164
REG-0018212,1,50,138.0,176
REG-0018213,1,50,130.0,160
REG-0018214,1,50,138.0,176
REG-0018215,1,50,129.0,158
REG-0018216,1,50,132.0,164
REG-0018217,1,50,138.0,176
REG-0018218,1,50,123.0,146
REG-0018219,1,50,137.0,174
REG-0018220,1,50,124.0,148
REG-0018221,1,50,133.0,166
REG-0018222,1,50,126.0,152
REG-0018223,1,50,133.0,166
REG-0018224,1,50,134.0,168
REG-0018225,1,50,132.0,164
REG-0018226,1,50,122.0,144
REG-0018227,1,50,135.0,170
REG-0018228,1,50,136.0,172
REG-0018229,1,50,134.0,168
REG-0018230,1,50,138.0,176
REG-0018231,1,50,132.0,164
REG-0018232,1,50,135.0,170
REG-0018233,1,50,134.0,168
REG-0018234,1,50,136.0,172
REG-0018235,1,50,134.0,168
REG-0018236,1,50,136.0,172
REG-0018237,1,50,132.0,164
REG-0018238,1,50,136.0,172
REG-0018239,1,50,140.0,180
REG-0018240,1,50,138.0,176
REG-0018241,1,50,132.0,164
REG-0018242,1,50,134.0,168
REG-0018243,1,50,140.0,180
REG-0018244,1,50,132.0,164
REG-0018245,1,50,133.0,166
REG-0018246,1,50,138.0,176
REG-0018247,1,50,128.0,156
REG-0018248,1,50,140.0,180
REG-0018249,1,50,134.0,168
REG-0018250,1,50,140.0,180
REG-0018251,1,50,138.0,176
REG-0018252,1,50,140.0,180
REG-0018253,1,50,132.0,164
REG-0018254,1,50,140.0,180
REG-0018255,1,50,135.0,170
REG-0018256,1,50,140.0,180
REG-0018257,1,50,136.0,172
REG-0018258,1,50,134.0,168
REG-0018259,1,50,135.0,170
REG-0018260,1,50,136.0,172
REG-0018261,1,50,138.0,176
REG-0018262,1,50,135.0,170
REG-0018263,1,50,140.0,180
REG-0018264,1,50,134.0,168
REG-0018265,1,50,127.0,154
REG-0018266,1,50,125.0,150
REG-0018267,1,50,130.0,160
REG-0018268,1,50,125.0,150
REG-0018269,1,50,127.0,154
REG-0018270,1,50,129.0,158
REG-0018271,1,50,130.0,160
REG-0018272,1,50,134.0,168
REG-0018273,1,50,134.0,168
REG-0018274,1,50,129.0,158
REG-0018275,1,50,130.0,160
REG-0018276,1,50,136.0,172
REG-0018277,1,50,148.0,196
REG-0018278,1,50,145.0,190
REG-0018279,1,50,150.0,200
REG-0018280,1,50,132.0,164
REG-0018281,1,50,140.0,180
REG-0018282,1,50,132.0,164
REG-0018283,1,50,150.0,200
REG-0018284,1,50,124.0,148
REG-0018285,1,50,148.0,196
REG-0018286,1,50,123.0,146
REG-0018287,1,50,145.0,190
REG-0018288,1,50,138.0,176
REG-0018289,1,50,152.0,204
REG-0018290,1,50,119.0,138
REG-0018291,1,50,143.0,186
REG-0018292,1,50,124.0,148
REG-0018293,1,50,136.0,172
REG-0018294,1,50,121.0,142
REG-0018295,1,50,149.0,198
REG-0018296,1,50,123.0,146
REG-0018297,1,50,144.0,188
REG-0018298,1,50,126.0,152
REG-0018299,1,50,132.0,164
REG-0018300,1,50,126.0,152
REG-0018301,1,50,145.0,190
REG-0018302,1,50,123.0,146
REG-0018303,1,50,139.0,178
REG-0018304,1,50,134.0,168
REG-0018305,1,50,139.0,178
REG-0018306,1,50,146.0,192
REG-0018307,1,50,133.0,166
REG-0018308,1,50,124.0,148
REG-0018309,1,50,138.0,176
REG-0018310,1,50,146.0,192
REG-0018311,1,50,131.0,162
REG-0018312,1,50,142.0,184
REG-0018313,1,50,125.0,150
REG-0018314,1,50,137.0,174
REG-0018315,1,50,125.0,150
REG-0018316,1,50,143.0,186
REG-0018317,1,50,123.0,146
REG-0018318,1,50,140.0,180
REG-0018319,1,50,130.0,160
REG-0018320,1,50,136.0,172
REG-0018321,1,50,140.0,180
REG-0018322,1,50,132.0,164
REG-0018323,1,50,142.0,184
REG-0018324,1,50,132.0,164
REG-0018325,1,50,138.0,176
REG-0018326,1,50,136.0,172
REG-0018327,1,50,148.0,196
REG-0018328,1,50,144.0,188
REG-0018329,1,50,138.0,176
REG-0018330,1,50,142.0,184
REG-0018331,1,50,136.0,172
REG-0018332,1,50,131.0,162
REG-0018333,1,50,122.0,144
REG-0018334,1,50,144.0,188
REG-0018335,1,50,138.0,176
REG-0018336,1,50,136.0,172
REG-0018337,1,50,126.0,152
REG-0018338,1,50,136.0,172
REG-0018339,1,50,132.0,164
REG-0018340,1,50,130.0,160
REG-0018341,1,50,138.0,176
REG-0018342,1,50,126.0,152
REG-0018343,1,50,132.0,164
REG-0018344,1,50,136.0,172
REG-0018345,1,50,134.0,168
REG-0018346,1,50,140.0,180
REG-0018347,1,50,138.0,176
REG-0018348,1,50,142.0,184
REG-0018349,1,50,138.0,176
REG-0018350,1,50,139.0,178
REG-0018351,1,50,136.0,172
REG-0018352,1,50,127.0,154
REG-0018353,1,50,140.0,180
REG-0018354,1,50,143.0,186
REG-0018355,1,50,142.0,184
REG-0018356,1,50,140.0,180
REG-0018357,1,50,140.0,180
REG-0018358,1,50,142.0,184
REG-0018359,1,50,134.0,168
REG-0018360,1,50,136.0,172
REG-0018361,1,50,136.0,172
REG-0018362,1,50,132.0,164
REG-0018363,1,50,136.0,172
REG-0018364,1,50,134.0,168
REG-0018365,1,50,136.0,172
REG-0018366,1,50,128.0,156
REG-0018367,1,50,132.0,164
REG-0018368,1,50,140.0,180
REG-0018369,1,50,138.0,176
REG-0018370,1,50,140.0,180
REG-0018371,1,50,138.0,176
REG-0018372,1,50,142.0,184
REG-0018373,1,50,138.0,176
REG-0018374,1,50,140.0,180
REG-0018375,1,50,136.0,172
REG-0018376,1,50,128.0,156
REG-0018377,1,50,130.0,160
REG-0018378,1,50,142.0,184
REG-0018379,1,50,136.0,172
REG-0018380,1,50,134.0,168
REG-0018381,1,50,139.0,178
REG-0018382,1,50,132.0,164
REG-0018383,1,50,129.0,158
REG-0018384,1,50,129.0,158
REG-0018385,1,50,130.0,160
REG-0018386,1,50,130.0,160
REG-0018387,1,50,124.0,148
REG-0018388,1,50,136.0,172
REG-0018389,1,50,134.0,168
REG-0018390,1,50,136.0,172
REG-0018391,1,50,130.0,160
REG-0018392,1,50,131.0,162
REG-0018393,1,50,126.0,152
REG-0018394,1,50,130.0,160
REG-0018395,1,50,128.0,156
REG-0018396,1,50,136.0,172
REG-0018397,1,50,134.0,168
REG-0018398,1,50,136.0,172
REG-0018399,1,50,132.0,164
REG-0018400,1,50,134.0,168
REG-0018401,1,50,136.0,172
REG-0018402,1,50,134.0,168
REG-0018403,1,50,132.0,164
REG-0018404,1,50,136.0,172
REG-0018405,1,50,134.0,168
REG-0018406,1,50,136.0,172
REG-0018407,1,50,128.0,156
REG-0018408,1,50,124.0,148
REG-0018409,1,50,132.0,164
REG-0018410,1,50,124.0,148
REG-0018411,1,50,133.0,166
REG-0018412,1,50,129.0,158
REG-0018413,1,50,128.0,156
REG-0018414,1,50,125.0,150
REG-0018415,1,50,135.0,170
REG-0018416,1,50,128.0,156
REG-0018417,1,50,135.0,170
REG-0018418,1,50,132.0,164
REG-0018419,1,50,128.0,156
REG-0018420,1,50,129.0,158
REG-0018421,1,50,128.0,156
REG-0018422,1,50,131.0,162
REG-0018423,1,50,133.0,166
REG-0018424,1,50,127.0,154
REG-0018425,1,50,128.0,156
REG-0018426,1,50,136.0,172
REG-0018427,1,50,134.0,168
REG-0018428,1,50,142.0,168
REG-0018429,1,50,129.0,158
REG-0018430,1,50,132.0,164
REG-0018431,1,50,139.0,178
REG-0018432,1,50,132.0,164
REG-0018433,1,50,136.0,172
REG-0018434,1,50,149.0,198
REG-0018435,1,50,126.0,152
REG-0018436,1,50,135.0,170
REG-0018437,1,50,133.0,166
REG-0018438,1,50,130.0,160
REG-0018439,1,50,133.0,166
REG-0018440,1,50,132.0,164
REG-0018441,1,50,135.0,170
REG-0018442,1,50,145.0,190
REG-0018443,1,50,130.0,160
REG-0018444,1,50,134.0,168
REG-0018445,1,50,132.0,164
REG-0018446,1,50,138.0,176
REG-0018447,1,50,138.0,176
REG-0018448,1,50,134.0,168
REG-0018449,1,50,138.0,176
REG-0018450,1,50,141.0,182
REG-0018451,1,50,138.0,176
REG-0018452,1,50,134.0,168
REG-0018453,1,50,130.0,160
REG-0018454,1,50,136.0,172
REG-0018455,1,50,138.0,176
REG-0018456,1,50,136.0,172
REG-0018457,1,50,134.0,168
REG-0018458,1,50,136.0,172
REG-0018459,1,50,136.0,172
REG-0018460,1,50,134.0,168
REG-0018461,1,50,128.0,156
REG-0018462,1,50,130.0,160
REG-0018463,1,50,135.0,170
REG-0018464,1,50,134.0,168
REG-0018465,1,50,132.0,164
REG-0018466,1,50,134.0,168
REG-0018467,1,50,132.0,164
REG-0018468,1,50,133.0,166
REG-0018469,1,50,135.0,170
REG-0018470,1,50,133.0,166
REG-0018471,1,50,132.0,164
REG-0018472,1,50,137.0,174
REG-0018473,1,50,132.0,164
REG-0018474,1,50,135.0,170
REG-0018475,1,50,130.0,160
REG-0018476,1,50,136.0,172
REG-0018477,1,50,133.0,166
REG-0018478,1,50,136.0,172
REG-0018479,1,50,136.0,172
REG-0018480,1,50,134.0,168
REG-0018481,1,50,132.0,164
REG-0018482,1,50,136.0,172
REG-0018483,1,50,132.0,164
REG-0018484,1,50,130.0,160
REG-0018485,1,50,138.0,176
REG-0018486,1,50,136.0,172
REG-0018487,1,50,128.0,156
REG-0018488,1,50,132.0,164
REG-0018489,1,50,130.0,160
REG-0018490,1,50,134.0,168
REG-0018491,1,50,136.0,172
REG-0018492,1,50,133.0,166
REG-0018493,1,50,133.0,166
REG-0018494,1,50,130.0,160
REG-0018495,1,50,137.0,174
REG-0018496,1,50,132.0,164
REG-0018497,1,50,138.0,176
REG-0018498,1,50,132.0,164
REG-0018499,1,50,136.0,172
REG-0018500,1,50,134.0,168
REG-0018501,1,50,136.0,172
REG-0018502,1,50,134.0,168
REG-0018503,1,50,136.0,172
REG-0018504,1,50,130.0,160
REG-0018505,1,50,138.0,176
REG-0018506,1,50,135.0,170
REG-0018507,1,50,142.0,184
REG-0018508,1,50,146.0,192
REG-0018509,1,50,143.0,186
REG-0018510,1,50,146.0,192
REG-0018511,1,50,136.0,172
REG-0018512,1,50,144.0,188
REG-0018513,1,50,142.0,184
REG-0018514,1,50,140.0,180
REG-0018515,1,50,150.0,200
REG-0018516,1,50,132.0,164
REG-0018517,1,50,133.0,166
REG-0018518,1,50,128.0,156
REG-0018519,1,50,138.0,176
REG-0018520,1,50,148.0,196
REG-0018521,1,50,134.0,168
REG-0018522,1,50,136.0,172
REG-0018523,1,50,136.0,172
REG-0018524,1,50,135.0,170
REG-0018525,1,50,136.0,172
REG-0018526,1,50,134.0,168
REG-0018527,1,50,136.0,172
REG-0018528,1,50,135.0,170
REG-0018529,1,50,138.0,176
REG-0018530,1,50,136.0,172
REG-0018531,1,50,140.0,180
REG-0018532,1,50,148.0,196
REG-0018533,1,50,140.0,180
REG-0018534,1,50,142.0,184
REG-0018535,1,50,143.0,186
REG-0018536,1,50,136.0,172
REG-0018537,1,50,144.0,188
REG-0018538,1,50,142.0,184
REG-0018539,1,50,134.0,168
REG-0018540,1,50,135.0,170
REG-0018541,1,50,132.0,164
REG-0018542,1,50,128.0,156
REG-0018543,1,50,131.0,162
REG-0018544,1,50,126.0,152
REG-0018545,1,50,130.0,160
REG-0018546,1,50,132.0,164
REG-0018547,1,50,135.0,170
REG-0018548,1,50,136.0,172
REG-0018549,1,50,136.0,172
REG-0018550,1,50,136.0,172
REG-0018551,1,50,134.0,168
REG-0018552,1,50,134.0,168
REG-0018553,1,50,132.0,164
REG-0018554,1,50,135.0,170
REG-0018555,1,50,130.0,160
REG-0018556,1,50,135.0,170
REG-0018557,1,50,145.0,190
REG-0018558,1,50,138.0,176
REG-0018559,1,50,147.0,194
REG-0018560,1,50,148.0,196
REG-0018561,1,50,132.0,164
REG-0018562,1,50,130.0,160
REG-0018563,1,50,145.0,190
REG-0018564,1,50,142.0,184
REG-0018565,1,50,139.0,178
REG-0018566,1,50,138.0,176
REG-0018567,1,50,125.0,150
REG-0018568,1,50,136.0,172
REG-0018569,1,50,134.0,168
REG-0018570,1,50,136.0,172
REG-0018571,1,50,135.0,170
REG-0018572,1,50,134.0,168
REG-0018573,1,50,138.0,176
REG-0018574,1,50,132.0,164
REG-0018575,1,50,134.0,168
REG-0018576,1,50,136.0,172
REG-0018577,1,50,135.0,170
REG-0018578,1,50,150.0,200
REG-0018579,1,50,132.0,164
REG-0018580,1,50,138.0,176
REG-0018581,1,50,142.0,184
REG-0018582,1,50,136.0,172
REG-0018583,1,50,140.0,180
REG-0018584,1,50,132.0,164
REG-0018585,1,50,130.0,160
REG-0018586,1,50,126.0,152
REG-0018587,1,50,132.0,164
REG-0018588,1,50,140.0,180
REG-0018589,1,50,134.0,168
REG-0018590,1,50,131.0,162
REG-0018591,1,50,135.0,170
REG-0018592,1,50,127.0,154
REG-0018593,1,50,131.0,162
REG-0018594,1,50,132.0,164
REG-0018595,1,50,140.0,180
REG-0018596,1,50,130.0,160
REG-0018597,1,50,131.0,162
REG-0018598,1,50,122.0,144
REG-0018599,1,50,128.0,156
REG-0018600,1,50,136.0,172
REG-0018601,1,50,134.0,168
REG-0018602,1,50,136.0,172
REG-0018603,1,50,130.0,160
REG-0018604,1,50,131.0,162
REG-0018605,1,50,128.0,156
REG-0018606,1,50,136.0,172
REG-0018607,1,50,134.0,168
REG-0018608,1,50,136.0,172
REG-0018609,1,50,134.0,168
REG-0018610,1,50,136.0,172
REG-0018611,1,50,132.0,164
REG-0018612,1,50,134.0,168
REG-0018613,1,50,134.0,168
REG-0018614,1,50,136.0,172
REG-0018615,1,50,132.0,164
REG-0018616,1,50,134.0,168
REG-0018617,1,50,136.0,172
REG-0018618,1,50,138.0,176
REG-0018619,1,50,132.0,164
REG-0018620,1,50,132.0,164
REG-0018621,1,50,135.0,170
REG-0018622,1,50,138.0,176
REG-0018623,1,50,129.0,158
REG-0018624,1,50,130.0,160
REG-0018625,1,50,132.0,164
REG-0018626,1,50,140.0,180
REG-0018627,1,50,132.0,164
REG-0018628,1,50,136.0,172
REG-0018629,1,50,135.0,170
REG-0018630,1,50,132.0,164
REG-0018631,1,50,127.0,154
REG-0018632,1,50,122.0,144
REG-0018633,1,50,133.0,166
REG-0018634,1,50,135.0,170
REG-0018635,1,50,125.0,150
REG-0018636,1,50,132.0,164
REG-0018637,1,50,135.0,170
REG-0018638,1,50,121.0,142
REG-0018639,1,50,136.0,172
REG-0018640,1,50,142.0,184
REG-0018641,1,50,128.0,156
REG-0018642,1,50,140.0,180
REG-0018643,1,50,136.0,172
REG-0018644,1,50,137.0,174
REG-0018645,1,50,138.0,176
REG-0018646,1,50,133.0,166
REG-0018647,1,50,136.0,172
REG-0018648,1,50,132.0,164
REG-0018649,1,50,137.0,174
REG-0018650,1,50,136.0,172
REG-0018651,1,50,136.0,172
REG-0018652,1,50,134.0,168
REG-0018653,1,50,136.0,172
REG-0018654,1,50,132.0,164
REG-0018655,1,50,138.0,176
REG-0018656,1,50,136.0,172
REG-0018657,1,50,136.0,172
REG-0018658,1,50,132.0,164
REG-0018659,1,50,136.0,172
REG-0018660,1,50,134.0,168
REG-0018661,1,50,132.0,164
REG-0018662,1,50,128.0,156
REG-0018663,1,50,136.0,172
REG-0018664,1,50,134.0,168
REG-0018665,1,50,136.0,172
REG-0018666,1,50,132.0,164
REG-0018667,1,50,134.0,168
REG-0018668,1,50,136.0,172
REG-0018669,1,50,134.0,168
REG-0018670,1,50,136.0,172
REG-0018671,1,50,132.0,164
REG-0018672,1,50,134.0,168
REG-0018673,1,50,138.0,176
REG-0018674,1,50,140.0,180
REG-0018675,1,50,138.0,176
REG-0018676,1,50,140.0,180
REG-0018677,1,50,136.0,172
REG-0018678,1,50,134.0,168
REG-0018679,1,50,138.0,176
REG-0018680,1,50,136.0,172
REG-0018681,1,50,140.0,180
REG-0018682,1,50,140.0,180
REG-0018683,1,50,139.0,178
REG-0018684,1,50,135.0,170
REG-0018685,1,50,138.0,176
REG-0018686,1,50,140.0,180
REG-0018687,1,50,133.0,166
REG-0018688,1,50,130.0,160
REG-0018689,1,50,140.0,180
REG-0018690,1,50,136.0,172
REG-0018691,1,50,134.0,168
REG-0018692,1,50,140.0,180
REG-0018693,1,50,136.0,172
REG-0018694,1,50,138.0,176
REG-0018695,1,50,136.0,172
REG-0018696,1,50,134.0,168
REG-0018697,1,50,136.0,172
REG-0018698,1,50,132.0,164
REG-0018699,1,50,134.0,168
REG-0018700,1,50,136.0,172
REG-0018701,1,50,135.0,170
REG-0018702,1,50,132.0,164
REG-0018703,1,50,136.0,172
REG-0018704,1,50,135.0,170
REG-0018705,1,50,134.0,168
REG-0018706,1,50,135.0,170
REG-0018707,1,50,132.0,164
REG-0018708,1,50,121.0,142
REG-0018709,1,50,132.0,164
REG-0018710,1,50,140.0,180
REG-0018711,1,50,125.0,150
REG-0018712,1,50,132.0,164
REG-0018713,1,50,134.0,168
REG-0018714,1,50,128.0,156
REG-0018715,1,50,135.0,170
REG-0018716,1,50,129.0,158
REG-0018717,1,50,133.0,166
REG-0018718,1,50,138.0,176
REG-0018719,1,50,134.0,168
REG-0018720,1,50,132.0,164
REG-0018721,1,50,132.0,164
REG-0018722,1,50,134.0,168
REG-0018723,1,50,130.0,160
REG-0018724,1,50,136.0,172
REG-0018725,1,50,134.0,168
REG-0018726,1,50,130.0,160
REG-0018727,1,50,133.0,166
REG-0018728,1,50,128.0,156
REG-0018729,1,50,134.0,168
REG-0018730,1,50,136.0,172
REG-0018731,1,50,134.0,168
REG-0018732,1,50,136.0,172
