IdRegistro,IdVariable,Valor
REG-0023734,11,0.79
REG-0023734,12,75.6
REG-0023734,13,0.56
REG-0023735,1,38.08
REG-0023735,2,11.19
REG-0023735,3,5.86
REG-0023735,14,8.16
REG-0023735,4,10.46
REG-0023735,5,1.96
REG-0023735,6,14.67
REG-0023735,7,1.37
REG-0023735,8,0.88
REG-0023735,9,0.58
REG-0023735,10,1.75
REG-0023735,11,0.79
REG-0023735,12,76.39
REG-0023735,13,0.59
REG-0023736,1,38.72
REG-0023736,2,11.23
REG-0023736,3,6.61
REG-0023736,14,8.83
REG-0023736,4,9.78
REG-0023736,5,1.96
REG-0023736,6,14.18
REG-0023736,7,1.41
REG-0023736,8,0.93
REG-0023736,9,0.4
REG-0023736,10,1.72
REG-0023736,11,0.7
REG-0023736,12,73.19
REG-0023736,13,0.62
REG-0023737,1,42.87
REG-0023737,2,7.14
REG-0023737,3,8.69
REG-0023737,14,10.36
REG-0023737,4,11.2
REG-0023737,5,2
REG-0023737,6,12.35
REG-0023737,7,1.48
REG-0023737,8,1.16
REG-0023737,9,0.81
REG-0023737,10,1.81
REG-0023737,11,0.71
REG-0023737,12,102.15
REG-0023737,13,0.62
REG-0023738,1,38.32
REG-0023738,2,10.78
REG-0023738,3,6.69
REG-0023738,14,8.55
REG-0023738,4,10.68
REG-0023738,5,1.81
REG-0023738,6,15.33
REG-0023738,7,1.4
REG-0023738,8,0.94
REG-0023738,9,0.6
REG-0023738,10,1.88
REG-0023738,11,0.78
REG-0023738,12,75.71
REG-0023738,13,0.56
REG-0023739,1,41.74
REG-0023739,2,8.29
REG-0023739,3,7.63
REG-0023739,14,9.33
REG-0023739,4,11.37
REG-0023739,5,1.93
REG-0023739,6,11.41
REG-0023739,7,1.47
REG-0023739,8,1.2
REG-0023739,9,0.76
REG-0023739,10,1.88
REG-0023739,11,0.67
REG-0023739,12,99.82
REG-0023739,13,0.51
REG-0023740,1,41.66
REG-0023740,2,8.88
REG-0023740,3,7.86
REG-0023740,14,9.27
REG-0023740,4,11.49
REG-0023740,5,1.95
REG-0023740,6,11.95
REG-0023740,7,1.58
REG-0023740,8,1.21
REG-0023740,9,0.73
REG-0023740,10,1.85
REG-0023740,11,0.66
REG-0023740,12,103.98
REG-0023740,13,0.52
REG-0023741,1,42.57
REG-0023741,2,7.82
REG-0023741,3,7.95
REG-0023741,14,9.64
REG-0023741,4,11.31
REG-0023741,5,2.04
REG-0023741,6,11.75
REG-0023741,7,1.55
REG-0023741,8,1.18
REG-0023741,9,0.73
REG-0023741,10,1.86
REG-0023741,11,0.65
REG-0023741,12,100.78
REG-0023741,13,0.48
REG-0023742,1,42.77
REG-0023742,2,7.32
REG-0023742,3,7.43
REG-0023742,14,9.15
REG-0023742,4,11.57
REG-0023742,5,2.02
REG-0023742,6,11.76
REG-0023742,7,1.61
REG-0023742,8,1.25
REG-0023742,9,0.77
REG-0023742,10,1.87
REG-0023742,11,0.67
REG-0023742,12,103.01
REG-0023742,13,0.45
REG-0023743,1,42.06
REG-0023743,2,8.66
REG-0023743,3,7.59
REG-0023743,14,8.98
REG-0023743,4,11.34
REG-0023743,5,1.99
REG-0023743,6,12.73
REG-0023743,7,1.65
REG-0023743,8,1.2
REG-0023743,9,0.74
REG-0023743,10,1.84
REG-0023743,11,0.64
REG-0023743,12,107.67
REG-0023743,13,0.48
REG-0023744,1,41.13
REG-0023744,2,9.5
REG-0023744,3,7.37
REG-0023744,14,8.81
REG-0023744,4,11.54
REG-0023744,5,1.92
REG-0023744,6,12.45
REG-0023744,7,1.6
REG-0023744,8,1.17
REG-0023744,9,0.76
REG-0023744,10,1.84
REG-0023744,11,0.63
REG-0023744,12,102.04
REG-0023744,13,0.56
REG-0023745,1,36.7
REG-0023745,2,9.26
REG-0023745,3,6.55
REG-0023745,14,8.45
REG-0023745,4,11.04
REG-0023745,5,2.25
REG-0023745,6,15.54
REG-0023745,7,1.49
REG-0023745,8,1
REG-0023745,9,0.68
REG-0023745,10,1.75
REG-0023745,11,0.69
REG-0023745,12,67.82
REG-0023745,13,0.55
REG-0023746,1,37.83
REG-0023746,2,8.95
REG-0023746,3,7
REG-0023746,14,9.04
REG-0023746,4,11.38
REG-0023746,5,2.29
REG-0023746,6,15.16
REG-0023746,7,1.54
REG-0023746,8,1.02
REG-0023746,9,0.71
REG-0023746,10,1.8
REG-0023746,11,0.71
REG-0023746,12,74.04
REG-0023746,13,0.56
REG-0023747,1,39.32
REG-0023747,2,8.71
REG-0023747,3,6.49
REG-0023747,14,8.79
REG-0023747,4,11.21
REG-0023747,5,1.94
REG-0023747,6,15.38
REG-0023747,7,1.43
REG-0023747,8,0.91
REG-0023747,9,0.81
REG-0023747,10,1.89
REG-0023747,11,0.77
REG-0023747,12,75.91
REG-0023747,13,0.51
REG-0023748,1,39.15
REG-0023748,2,9.4
REG-0023748,3,6.05
REG-0023748,14,8.34
REG-0023748,4,11.14
REG-0023748,5,1.9
REG-0023748,6,14.5
REG-0023748,7,1.44
REG-0023748,8,0.96
REG-0023748,9,0.67
REG-0023748,10,1.88
REG-0023748,11,0.84
REG-0023748,12,72.89
REG-0023748,13,0.53
REG-0023749,1,37.69
REG-0023749,2,11.56
REG-0023749,3,5.93
REG-0023749,14,8.02
REG-0023749,4,10.96
REG-0023749,5,1.87
REG-0023749,6,15.28
REG-0023749,7,1.49
REG-0023749,8,0.94
REG-0023749,9,0.71
REG-0023749,10,1.74
REG-0023749,11,0.82
REG-0023749,12,80.65
REG-0023749,13,0.62
REG-0023750,1,41.73
REG-0023750,2,9.06
REG-0023750,3,7.72
REG-0023750,14,9.29
REG-0023750,4,11.51
REG-0023750,5,1.91
REG-0023750,6,12.14
REG-0023750,7,1.62
REG-0023750,8,1.2
REG-0023750,9,0.71
REG-0023750,10,1.85
REG-0023750,11,0.65
REG-0023750,12,105.36
REG-0023750,13,0.54
REG-0023751,1,38.68
REG-0023751,2,9.72
REG-0023751,3,6.87
REG-0023751,14,8.84
REG-0023751,4,11.2
REG-0023751,5,1.83
REG-0023751,6,14.78
REG-0023751,7,1.47
REG-0023751,8,0.97
REG-0023751,9,0.75
REG-0023751,10,1.93
REG-0023751,11,0.79
REG-0023751,12,79.51
REG-0023751,13,0.58
REG-0023752,1,41.57
REG-0023752,2,9.5
REG-0023752,3,7.4
REG-0023752,14,8.81
REG-0023752,4,11.26
REG-0023752,5,1.88
REG-0023752,6,12.27
REG-0023752,7,1.59
REG-0023752,8,1.18
REG-0023752,9,0.66
REG-0023752,10,1.87
REG-0023752,11,0.63
REG-0023752,12,106.18
REG-0023752,13,0.55
REG-0023753,1,42.09
REG-0023753,2,9.14
REG-0023753,3,7.39
REG-0023753,14,8.73
REG-0023753,4,10.95
REG-0023753,5,1.92
REG-0023753,6,12.39
REG-0023753,7,1.61
REG-0023753,8,1.2
REG-0023753,9,0.64
REG-0023753,10,1.83
REG-0023753,11,0.63
REG-0023753,12,108.43
REG-0023753,13,0.55
REG-0023754,1,41.74
REG-0023754,2,9.62
REG-0023754,3,7.4
REG-0023754,14,8.66
REG-0023754,4,10.91
REG-0023754,5,1.84
REG-0023754,6,12.63
REG-0023754,7,1.62
REG-0023754,8,1.19
REG-0023754,9,0.61
REG-0023754,10,1.78
REG-0023754,11,0.64
REG-0023754,12,105.94
REG-0023754,13,0.58
REG-0023755,1,42.2
REG-0023755,2,9.16
REG-0023755,3,7.25
REG-0023755,14,8.66
REG-0023755,4,11.37
REG-0023755,5,1.96
REG-0023755,6,11.72
REG-0023755,7,1.67
REG-0023755,8,1.22
REG-0023755,9,0.7
REG-0023755,10,1.81
REG-0023755,11,0.63
REG-0023755,12,104.76
REG-0023755,13,0.54
REG-0023756,1,41.91
REG-0023756,2,8.76
REG-0023756,3,7.52
REG-0023756,14,8.76
REG-0023756,4,11.54
REG-0023756,5,2.08
REG-0023756,6,12.3
REG-0023756,7,1.61
REG-0023756,8,1.19
REG-0023756,9,0.78
REG-0023756,10,1.82
REG-0023756,11,0.63
REG-0023756,12,105.55
REG-0023756,13,0.48
REG-0023757,1,41.38
REG-0023757,2,9.32
REG-0023757,3,7.6
REG-0023757,14,8.81
REG-0023757,4,11.66
REG-0023757,5,1.97
REG-0023757,6,12.41
REG-0023757,7,1.59
REG-0023757,8,1.17
REG-0023757,9,0.83
REG-0023757,10,1.84
REG-0023757,11,0.64
REG-0023757,12,98.29
REG-0023757,13,0.48
REG-0023758,1,42.46
REG-0023758,2,9.42
REG-0023758,3,7.59
REG-0023758,14,8.91
REG-0023758,4,11.33
REG-0023758,5,1.87
REG-0023758,6,12.5
REG-0023758,7,1.62
REG-0023758,8,1.18
REG-0023758,9,0.69
REG-0023758,10,1.86
REG-0023758,11,0.62
REG-0023758,12,105.59
REG-0023758,13,0.55
REG-0023759,1,41.68
REG-0023759,2,9.58
REG-0023759,3,7.34
REG-0023759,14,8.83
REG-0023759,4,11.35
REG-0023759,5,1.89
REG-0023759,6,12.61
REG-0023759,7,1.67
REG-0023759,8,1.19
REG-0023759,9,0.68
REG-0023759,10,1.85
REG-0023759,11,0.66
REG-0023759,12,106.62
REG-0023759,13,0.62
REG-0023760,1,40.14
REG-0023760,2,7.8
REG-0023760,3,6.99
REG-0023760,14,8.71
REG-0023760,4,11.13
REG-0023760,5,1.94
REG-0023760,6,14.49
REG-0023760,7,1.37
REG-0023760,8,0.93
REG-0023760,9,0.95
REG-0023760,10,1.9
REG-0023760,11,0.77
REG-0023760,12,71.08
REG-0023760,13,0.48
REG-0023761,1,39.86
REG-0023761,2,7.75
REG-0023761,3,6.88
REG-0023761,14,8.64
REG-0023761,4,11.19
REG-0023761,5,2.08
REG-0023761,6,14.14
REG-0023761,7,1.29
REG-0023761,8,0.89
REG-0023761,9,0.92
REG-0023761,10,1.91
REG-0023761,11,0.77
REG-0023761,12,64.35
REG-0023761,13,0.48
REG-0023762,1,41.27
REG-0023762,2,3.68
REG-0023762,3,7.02
REG-0023762,14,8.68
REG-0023762,4,10.49
REG-0023762,5,2.73
REG-0023762,6,14.61
REG-0023762,7,1.4
REG-0023762,8,1.08
REG-0023762,9,1.27
REG-0023762,10,1.66
REG-0023762,11,0.95
REG-0023762,12,41.96
REG-0023762,13,0.36
REG-0023763,1,39.69
REG-0023763,2,7.33
REG-0023763,3,7.11
REG-0023763,14,8.92
REG-0023763,4,11.27
REG-0023763,5,2.12
REG-0023763,6,14.24
REG-0023763,7,1.26
REG-0023763,8,0.94
REG-0023763,9,0.98
REG-0023763,10,1.88
REG-0023763,11,0.71
REG-0023763,12,68.36
REG-0023763,13,0.48
REG-0023764,1,39.74
REG-0023764,2,8.76
REG-0023764,3,7.07
REG-0023764,14,8.67
REG-0023764,4,11.14
REG-0023764,5,1.9
REG-0023764,6,15.06
REG-0023764,7,1.49
REG-0023764,8,0.94
REG-0023764,9,0.8
REG-0023764,10,1.99
REG-0023764,11,0.78
REG-0023764,12,77.89
REG-0023764,13,0.48
REG-0023765,1,38.34
REG-0023765,2,9.49
REG-0023765,3,7.58
REG-0023765,14,9.31
REG-0023765,4,11.13
REG-0023765,5,1.98
REG-0023765,6,15.16
REG-0023765,7,1.25
REG-0023765,8,0.98
REG-0023765,9,0.76
REG-0023765,10,1.98
REG-0023765,11,0.8
REG-0023765,12,74.57
REG-0023765,13,0.54
REG-0023766,1,38.15
REG-0023766,2,10.38
REG-0023766,3,7.36
REG-0023766,14,9.23
REG-0023766,4,10.57
REG-0023766,5,1.86
REG-0023766,6,14.71
REG-0023766,7,1.24
REG-0023766,8,0.97
REG-0023766,9,0.64
REG-0023766,10,1.91
REG-0023766,11,0.8
REG-0023766,12,68.6
REG-0023766,13,0.61
REG-0023767,1,38.82
REG-0023767,2,9.12
REG-0023767,3,7.5
REG-0023767,14,9.35
REG-0023767,4,10.25
REG-0023767,5,1.91
REG-0023767,6,15.33
REG-0023767,7,1.32
REG-0023767,8,1.05
REG-0023767,9,0.47
REG-0023767,10,1.94
REG-0023767,11,0.79
REG-0023767,12,72.42
REG-0023767,13,0.48
REG-0023768,1,39.28
REG-0023768,2,8.26
REG-0023768,3,6.7
REG-0023768,14,8.53
REG-0023768,4,11.6
REG-0023768,5,1.8
REG-0023768,6,14.47
REG-0023768,7,1.46
REG-0023768,8,1.07
REG-0023768,9,0.62
REG-0023768,10,2.02
REG-0023768,11,0.91
REG-0023768,12,80.16
REG-0023768,13,0.48
REG-0023769,1,39.29
REG-0023769,2,9.54
REG-0023769,3,5.92
REG-0023769,14,7.88
REG-0023769,4,11.01
REG-0023769,5,1.85
REG-0023769,6,15.39
REG-0023769,7,1.32
REG-0023769,8,0.94
REG-0023769,9,0.76
REG-0023769,10,1.93
REG-0023769,11,0.76
REG-0023769,12,78.99
REG-0023769,13,0.44
REG-0023770,1,38.46
REG-0023770,2,8.69
REG-0023770,3,7.46
REG-0023770,14,9.18
REG-0023770,4,10.98
REG-0023770,5,1.75
REG-0023770,6,15.3
REG-0023770,7,1.3
REG-0023770,8,1
REG-0023770,9,0.5
REG-0023770,10,2.02
REG-0023770,11,0.89
REG-0023770,12,64.79
REG-0023770,13,0.5
REG-0023771,1,38.67
REG-0023771,2,8.09
REG-0023771,3,8.05
REG-0023771,14,9.7
REG-0023771,4,10.75
REG-0023771,5,1.88
REG-0023771,6,15.36
REG-0023771,7,1.44
REG-0023771,8,1.03
REG-0023771,9,0.45
REG-0023771,10,1.94
REG-0023771,11,0.84
REG-0023771,12,73.3
REG-0023771,13,0.44
REG-0023772,1,39.36
REG-0023772,2,9.78
REG-0023772,3,5.54
REG-0023772,14,7.68
REG-0023772,4,11.3
REG-0023772,5,1.78
REG-0023772,6,14.56
REG-0023772,7,1.34
REG-0023772,8,1
REG-0023772,9,0.8
REG-0023772,10,1.92
REG-0023772,11,0.8
REG-0023772,12,77.82
REG-0023772,13,0.56
REG-0023773,1,38.78
REG-0023773,2,8.01
REG-0023773,3,7.51
REG-0023773,14,9.14
REG-0023773,4,11.38
REG-0023773,5,1.78
REG-0023773,6,14.76
REG-0023773,7,1.34
REG-0023773,8,1.06
REG-0023773,9,0.54
REG-0023773,10,2.09
REG-0023773,11,0.95
REG-0023773,12,65.78
REG-0023773,13,0.56
REG-0023774,1,39.7
REG-0023774,2,9
REG-0023774,3,5.71
REG-0023774,14,7.82
REG-0023774,4,10.54
REG-0023774,5,1.78
REG-0023774,6,14.92
REG-0023774,7,1.21
REG-0023774,8,1
REG-0023774,9,0.71
REG-0023774,10,1.95
REG-0023774,11,0.76
REG-0023774,12,70.21
REG-0023774,13,0.52
REG-0023775,1,38.69
REG-0023775,2,10.87
REG-0023775,3,5.38
REG-0023775,14,7.84
REG-0023775,4,9.45
REG-0023775,5,1.81
REG-0023775,6,15.17
REG-0023775,7,1.43
REG-0023775,8,0.97
REG-0023775,9,0.32
REG-0023775,10,1.74
REG-0023775,11,0.73
REG-0023775,12,84.3
REG-0023775,13,0.63
REG-0023776,1,38.4
REG-0023776,2,9.84
REG-0023776,3,7.52
REG-0023776,14,9.33
REG-0023776,4,11.05
REG-0023776,5,1.88
REG-0023776,6,14.71
REG-0023776,7,1.35
REG-0023776,8,1.01
REG-0023776,9,0.73
REG-0023776,10,1.96
REG-0023776,11,0.8
REG-0023776,12,73.08
REG-0023776,13,0.58
REG-0023777,1,38.69
REG-0023777,2,8.33
REG-0023777,3,7.33
REG-0023777,14,9.1
REG-0023777,4,11.42
REG-0023777,5,1.73
REG-0023777,6,15.12
REG-0023777,7,1.39
REG-0023777,8,1.04
REG-0023777,9,0.52
REG-0023777,10,2.02
REG-0023777,11,0.93
REG-0023777,12,69.24
REG-0023777,13,0.48
REG-0023778,1,39.13
REG-0023778,2,9.45
REG-0023778,3,5.75
REG-0023778,14,7.87
REG-0023778,4,11.13
REG-0023778,5,1.86
REG-0023778,6,15.28
REG-0023778,7,1.35
REG-0023778,8,0.96
REG-0023778,9,0.75
REG-0023778,10,1.9
REG-0023778,11,0.78
REG-0023778,12,82.19
REG-0023778,13,0.56
REG-0023779,1,39.22
REG-0023779,2,8.87
REG-0023779,3,7.47
REG-0023779,14,9.26
REG-0023779,4,10.04
REG-0023779,5,1.76
REG-0023779,6,15.26
REG-0023779,7,1.32
REG-0023779,8,1.05
REG-0023779,9,0.42
REG-0023779,10,1.97
REG-0023779,11,0.78
REG-0023779,12,64.25
REG-0023779,13,0.48
REG-0023780,1,38.71
REG-0023780,2,8.61
REG-0023780,3,7.71
REG-0023780,14,9.39
REG-0023780,4,10.49
REG-0023780,5,1.83
REG-0023780,6,15.68
REG-0023780,7,1.27
REG-0023780,8,1.01
REG-0023780,9,0.42
REG-0023780,10,1.97
REG-0023780,11,0.89
REG-0023780,12,66.42
REG-0023780,13,0.44
REG-0023781,1,38.84
REG-0023781,2,8.86
REG-0023781,3,7.43
REG-0023781,14,9.19
REG-0023781,4,10.58
REG-0023781,5,1.83
REG-0023781,6,15.41
REG-0023781,7,1.31
REG-0023781,8,1.03
REG-0023781,9,0.51
REG-0023781,10,1.98
REG-0023781,11,0.85
REG-0023781,12,70.09
REG-0023781,13,0.45
REG-0023782,1,38.82
REG-0023782,2,9.03
REG-0023782,3,7.29
REG-0023782,14,8.97
REG-0023782,4,10.52
REG-0023782,5,1.94
REG-0023782,6,15.42
REG-0023782,7,1.28
REG-0023782,8,0.96
REG-0023782,9,0.61
REG-0023782,10,1.92
REG-0023782,11,0.79
REG-0023782,12,69.63
REG-0023782,13,0.54
REG-0023783,1,38.66
REG-0023783,2,8.47
REG-0023783,3,8.29
REG-0023783,14,10.06
REG-0023783,4,10.5
REG-0023783,5,1.84
REG-0023783,6,15.28
REG-0023783,7,1.39
REG-0023783,8,0.97
REG-0023783,9,0.39
REG-0023783,10,1.93
REG-0023783,11,0.83
REG-0023783,12,65.07
REG-0023783,13,0.48
REG-0023784,1,38.74
REG-0023784,2,8.37
REG-0023784,3,8.23
REG-0023784,14,9.89
REG-0023784,4,10.61
REG-0023784,5,1.79
REG-0023784,6,15.49
REG-0023784,7,1.39
REG-0023784,8,1.01
REG-0023784,9,0.43
REG-0023784,10,1.95
REG-0023784,11,0.86
REG-0023784,12,66.57
REG-0023784,13,0.48
REG-0023785,1,38.81
REG-0023785,2,8.77
REG-0023785,3,7.86
REG-0023785,14,9.57
REG-0023785,4,10.5
REG-0023785,5,1.72
REG-0023785,6,15.75
REG-0023785,7,1.52
REG-0023785,8,1.05
REG-0023785,9,0.35
REG-0023785,10,1.91
REG-0023785,11,0.86
REG-0023785,12,69.94
REG-0023785,13,0.46
REG-0023786,1,38.78
REG-0023786,2,8.82
REG-0023786,3,7.45
REG-0023786,14,9.25
REG-0023786,4,10.44
REG-0023786,5,1.8
REG-0023786,6,15.39
REG-0023786,7,1.37
REG-0023786,8,1.01
REG-0023786,9,0.45
REG-0023786,10,1.91
REG-0023786,11,0.83
REG-0023786,12,69.35
REG-0023786,13,0.48
REG-0023787,1,38.65
REG-0023787,2,11.29
REG-0023787,3,5.18
REG-0023787,14,7.61
REG-0023787,4,8.82
REG-0023787,5,1.88
REG-0023787,6,15.43
REG-0023787,7,1.42
REG-0023787,8,0.96
REG-0023787,9,0.28
REG-0023787,10,1.63
REG-0023787,11,0.79
REG-0023787,12,73.9
REG-0023787,13,0.62
REG-0023788,1,39.49
REG-0023788,2,8.98
REG-0023788,3,6.23
REG-0023788,14,8.23
REG-0023788,4,10.11
REG-0023788,5,1.84
REG-0023788,6,15.34
REG-0023788,7,1.34
REG-0023788,8,1
REG-0023788,9,0.44
REG-0023788,10,1.91
REG-0023788,11,0.79
REG-0023788,12,70.42
REG-0023788,13,0.46
REG-0023789,1,39.51
REG-0023789,2,8.29
REG-0023789,3,5.79
REG-0023789,14,7.99
REG-0023789,4,10.58
REG-0023789,5,1.79
REG-0023789,6,15.72
REG-0023789,7,1.34
REG-0023789,8,1.06
REG-0023789,9,0.5
REG-0023789,10,1.97
REG-0023789,11,0.85
REG-0023789,12,69.89
REG-0023789,13,0.45
REG-0023790,1,39.3
REG-0023790,2,8.19
REG-0023790,3,5.87
REG-0023790,14,8.1
REG-0023790,4,10.79
REG-0023790,5,1.81
REG-0023790,6,15.19
REG-0023790,7,1.3
REG-0023790,8,1
REG-0023790,9,0.62
REG-0023790,10,1.98
REG-0023790,11,0.82
REG-0023790,12,72.33
REG-0023790,13,0.48
REG-0023791,1,39.63
REG-0023791,2,8.93
REG-0023791,3,6
REG-0023791,14,8.06
REG-0023791,4,10.23
REG-0023791,5,1.75
REG-0023791,6,15.39
REG-0023791,7,1.33
REG-0023791,8,1.02
REG-0023791,9,0.43
REG-0023791,10,1.96
REG-0023791,11,0.78
REG-0023791,12,70.13
REG-0023791,13,0.45
REG-0023792,1,38.77
REG-0023792,2,9
REG-0023792,3,7.21
REG-0023792,14,8.9
REG-0023792,4,10.74
REG-0023792,5,1.88
REG-0023792,6,15.12
REG-0023792,7,1.31
REG-0023792,8,1.01
REG-0023792,9,0.69
REG-0023792,10,1.96
REG-0023792,11,0.84
REG-0023792,12,69.03
REG-0023792,13,0.52
REG-0023793,1,39.05
REG-0023793,2,9.44
REG-0023793,3,6.9
REG-0023793,14,8.78
REG-0023793,4,9.64
REG-0023793,5,1.94
REG-0023793,6,15.33
REG-0023793,7,1.27
REG-0023793,8,1
REG-0023793,9,0.48
REG-0023793,10,1.85
REG-0023793,11,0.68
REG-0023793,12,69.53
REG-0023793,13,0.56
REG-0023794,1,38.5
REG-0023794,2,9.4
REG-0023794,3,6.81
REG-0023794,14,8.75
REG-0023794,4,10.49
REG-0023794,5,1.84
REG-0023794,6,15.3
REG-0023794,7,1.35
REG-0023794,8,0.99
REG-0023794,9,0.62
REG-0023794,10,1.95
REG-0023794,11,0.73
REG-0023794,12,67.87
REG-0023794,13,0.56
REG-0023795,1,38.01
REG-0023795,2,8.66
REG-0023795,3,7.72
REG-0023795,14,9.51
REG-0023795,4,10.9
REG-0023795,5,1.77
REG-0023795,6,15.28
REG-0023795,7,1.37
REG-0023795,8,1
REG-0023795,9,0.48
REG-0023795,10,1.94
REG-0023795,11,0.94
REG-0023795,12,65.7
REG-0023795,13,0.54
REG-0023796,1,37.37
REG-0023796,2,8.79
REG-0023796,3,7.65
REG-0023796,14,9.35
REG-0023796,4,10.87
REG-0023796,5,1.7
REG-0023796,6,16.71
REG-0023796,7,1.38
REG-0023796,8,1.03
REG-0023796,9,0.51
REG-0023796,10,1.91
REG-0023796,11,0.92
REG-0023796,12,70.54
REG-0023796,13,0.52
REG-0023797,1,38.02
REG-0023797,2,8.49
REG-0023797,3,7.7
REG-0023797,14,9.31
REG-0023797,4,10.69
REG-0023797,5,1.8
REG-0023797,6,16.58
REG-0023797,7,1.32
REG-0023797,8,1
REG-0023797,9,0.51
REG-0023797,10,1.93
REG-0023797,11,0.9
REG-0023797,12,67.93
REG-0023797,13,0.48
REG-0023798,1,37.75
REG-0023798,2,9.26
REG-0023798,3,7.76
REG-0023798,14,9.39
REG-0023798,4,10.72
REG-0023798,5,1.71
REG-0023798,6,16.16
REG-0023798,7,1.36
REG-0023798,8,1.02
REG-0023798,9,0.48
REG-0023798,10,1.93
REG-0023798,11,0.92
REG-0023798,12,69.03
REG-0023798,13,0.54
REG-0023799,1,38.46
REG-0023799,2,9.57
REG-0023799,3,6.36
REG-0023799,14,8.16
REG-0023799,4,10.66
REG-0023799,5,1.84
REG-0023799,6,15.41
REG-0023799,7,1.33
REG-0023799,8,0.97
REG-0023799,9,0.68
REG-0023799,10,1.94
REG-0023799,11,0.8
REG-0023799,12,74.11
REG-0023799,13,0.58
REG-0023800,1,37.61
REG-0023800,2,11.56
REG-0023800,3,6.15
REG-0023800,14,7.86
REG-0023800,4,9.95
REG-0023800,5,1.83
REG-0023800,6,15.64
REG-0023800,7,1.28
REG-0023800,8,0.94
REG-0023800,9,0.65
REG-0023800,10,1.83
REG-0023800,11,0.77
REG-0023800,12,71.66
REG-0023800,13,0.63
REG-0023801,1,38.65
REG-0023801,2,8.94
REG-0023801,3,6.55
REG-0023801,14,8.38
REG-0023801,4,10.59
REG-0023801,5,1.93
REG-0023801,6,15.97
REG-0023801,7,1.33
REG-0023801,8,0.99
REG-0023801,9,0.71
REG-0023801,10,2
REG-0023801,11,0.79
REG-0023801,12,76.17
REG-0023801,13,0.5
REG-0023802,1,39.17
REG-0023802,2,8.39
REG-0023802,3,7.27
REG-0023802,14,8.99
REG-0023802,4,10.52
REG-0023802,5,1.87
REG-0023802,6,15.34
REG-0023802,7,1.27
REG-0023802,8,1.05
REG-0023802,9,0.66
REG-0023802,10,1.95
REG-0023802,11,0.76
REG-0023802,12,69.18
REG-0023802,13,0.48
REG-0023803,1,37.56
REG-0023803,2,8.6
REG-0023803,3,7.82
REG-0023803,14,9.45
REG-0023803,4,10.77
REG-0023803,5,1.81
REG-0023803,6,16.56
REG-0023803,7,1.36
REG-0023803,8,0.99
REG-0023803,9,0.53
REG-0023803,10,1.93
REG-0023803,11,0.91
REG-0023803,12,71.99
REG-0023803,13,0.5
REG-0023804,1,38.01
REG-0023804,2,10.12
REG-0023804,3,6.36
REG-0023804,14,8.14
REG-0023804,4,10.46
REG-0023804,5,1.81
REG-0023804,6,15.62
REG-0023804,7,1.37
REG-0023804,8,0.95
REG-0023804,9,0.7
REG-0023804,10,1.91
REG-0023804,11,0.76
REG-0023804,12,78.23
REG-0023804,13,0.6
REG-0023805,1,38.29
REG-0023805,2,9.72
REG-0023805,3,6.57
REG-0023805,14,8.63
REG-0023805,4,10.52
REG-0023805,5,1.9
REG-0023805,6,15.29
REG-0023805,7,1.22
REG-0023805,8,0.93
REG-0023805,9,0.68
REG-0023805,10,1.91
REG-0023805,11,0.77
REG-0023805,12,67.31
REG-0023805,13,0.56
REG-0023806,1,38.41
REG-0023806,2,9.83
REG-0023806,3,6.3
REG-0023806,14,8.26
REG-0023806,4,10.59
REG-0023806,5,1.77
REG-0023806,6,15.12
REG-0023806,7,1.23
REG-0023806,8,0.99
REG-0023806,9,0.62
REG-0023806,10,1.96
REG-0023806,11,0.79
REG-0023806,12,63.83
REG-0023806,13,0.57
REG-0023807,1,38.48
REG-0023807,2,9.85
REG-0023807,3,6.26
REG-0023807,14,8.11
REG-0023807,4,10.2
REG-0023807,5,1.77
REG-0023807,6,15.05
REG-0023807,7,1.25
REG-0023807,8,1.02
REG-0023807,9,0.48
REG-0023807,10,1.92
REG-0023807,11,0.82
REG-0023807,12,65.41
REG-0023807,13,0.56
REG-0023808,1,38.76
REG-0023808,2,9.79
REG-0023808,3,6.51
REG-0023808,14,8.33
REG-0023808,4,9.75
REG-0023808,5,1.84
REG-0023808,6,15.19
REG-0023808,7,1.29
REG-0023808,8,1.01
REG-0023808,9,0.42
REG-0023808,10,1.87
REG-0023808,11,0.73
REG-0023808,12,68.24
REG-0023808,13,0.56
REG-0023809,1,37.41
REG-0023809,2,9.56
REG-0023809,3,7.98
REG-0023809,14,9.68
REG-0023809,4,10.83
REG-0023809,5,1.66
REG-0023809,6,15.62
REG-0023809,7,1.45
REG-0023809,8,0.99
REG-0023809,9,0.49
REG-0023809,10,1.96
REG-0023809,11,0.9
REG-0023809,12,66.7
REG-0023809,13,0.55
REG-0023810,1,37.51
REG-0023810,2,9.5
REG-0023810,3,7.69
REG-0023810,14,9.4
REG-0023810,4,10.63
REG-0023810,5,1.78
REG-0023810,6,15.57
REG-0023810,7,1.36
REG-0023810,8,0.98
REG-0023810,9,0.47
REG-0023810,10,1.93
REG-0023810,11,0.88
REG-0023810,12,64.11
REG-0023810,13,0.55
REG-0023811,1,37.26
REG-0023811,2,10.01
REG-0023811,3,8.32
REG-0023811,14,10.07
REG-0023811,4,10.21
REG-0023811,5,1.82
REG-0023811,6,15.32
REG-0023811,7,1.31
REG-0023811,8,0.96
REG-0023811,9,0.38
