SEMANA,Fecha,Turno,TAC,Op. Envasado,Código,Formato,%Proteína,Categoría,Lote,FP,FV,AGREGADO,LINEA,ESTADO ,NUMERO DE VERSION,LEGIBILIDAD,Observaciones ,Accion Inmediata 
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/04/25,I,CSIVINCHAV,YURI,7530497,0.8,35,KAT,PE250304A0,3/04/25,2/27/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/04/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE250304A0,3/04/25,2/27/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/04/25,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250304A0,3/04/25,2/27/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/05/25,I,CSIVINCHAV,YURI,7530497,0.8,35,KAT,PE250305A0,3/05/25,2/28/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/05/25,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250305A0,3/05/25,2/28/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/05/25,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250305A0,3/05/25,2/28/2026,-,E2,CONFORME ,V3,CONFORME,,
10,3/06/25,I,CSIVINCHAV,YURI,7530497,0.8,35,KAT,PE250306A0,3/06/25,3/01/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/06/25,II,CSIVINCHAV,YURI,7530497,0.8,35,KAT,PE250306A0,3/06/25,3/01/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/06/25,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250306A0,3/06/25,3/01/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/06/25,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250306A0,3/06/25,3/01/26,-,E2,CONFORME ,V3,CONFORME,,
10,3/06/25,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250306A0,3/06/25,3/01/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/07/25,I,CSIVINCHAV,YURI,7530497,0.8,35,KAT,PE250307A0,3/07/25,3/02/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/07/25,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250307A0,3/07/25,3/02/26,-,E2,CONFORME ,V3,CONFORME,,
10,3/07/25,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250307A0,3/07/25,3/02/26,-,E2,CONFORME ,V3,CONFORME,,
10,3/07/25,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250307A0,3/07/25,3/02/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/08/25,I,CSIVINCHAV,YURI,7530497,0.8,35,KAT,PE250308A0,3/08/25,3/03/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
10,3/08/25,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250308A0,3/08/25,3/03/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/09/25,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250309A0,3/09/25,3/04/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/09/25,II,DAGUIRREG,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250309A0,3/09/25,3/04/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/10/25,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250310A0,3/10/25,3/05/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/10/25,II,DAGUIRREG,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250310A0,3/10/25,3/05/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/10/25,III,CCOMECAH,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250310A0,3/10/25,3/05/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/11/25,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250311A0,3/11/25,3/06/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/11/25,II,DAGUIRREG,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250311A0,3/11/25,3/06/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/11/25,III,CCOMECAH,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250311A0,3/11/25,3/06/26,-,E2,CONFORME ,V1,CONFORME,,
11,3/12/25,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250312A0,3/12/25,3/07/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/11/25,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250311A0,3/11/25,3/06/26,-,E2,CONFORME ,V1,CONFORME,,
11,3/12/25,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250312A0,3/12/25,3/07/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/12/25,II,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250312A0,3/12/25,3/07/26,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/12/25,III,CCOMECAH,MIGUEL LEYTON,7549054,0.8,35,TER,PE250312A0,3/12/25,3/07/26,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/13/2025,I,CSIVINCHAV,YURI,7549054,0.8,35,TER,PE250313A0,3/13/2025,3/08/26,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/13/2025,II,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250313A0,3/13/2025,3/08/26,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/13/2025,III,DAGUIRREG,MIGUEL LEYTON,7530496,0.8,35,TER,PE250313A0,3/13/2025,3/08/26,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/14/2025,II,EVillegasL,YURI,7530496,0.8,35,TER,PE250314A0,3/14/2025,3/09/26,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/14/2025,II,DAGUIRREG,MIGUEL LEYTON,7530496,0.8,35,TER,PE250314A0,3/14/2025,3/09/26,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/15/2025,I,EVillegasL,YURI,7530496,0.8,35,TER,PE250315A0,3/15/2025,3/10/26,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
11,3/15/2025,III,CSIVINCHAV,YURI,7530498,0.8,40,KAT PC,PE250315A0,3/15/2025,3/10/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/16/2025,I,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE250316A0,3/16/2025,3/11/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/16/2025,II,CSIVINCHAV,YURI,7530498,0.8,40,KAT PC,PE250316A0,3/16/2025,3/11/26,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/16/2025,III,CSIVINCHAV,YURI,7530777,0.8,35,KAT PC,PE250316A0,3/16/2025,3/11/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/17/2025,I,DAGUIRREG,MIGUEL LEYTON,7530777,0.8,35,KAT PC,PE250317A0,3/17/2025,3/12/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/17/2025,II,CSIVINCHAV,YURI,7530777,0.8,35,KAT PC,PE250317A0,3/17/2025,3/12/26,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/17/2025,III,CSIVINCHAV,YURI,7530432,0.8,35,CLA,PE250317A0,3/17/2025,3/12/26,EXT,E2,CONFORME ,V5,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/18/2025,I,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250318A0,3/18/2025,3/13/2026,EXT,E2,CONFORME ,V5,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/18/2025,II,CSIVINCHAV,YURI,7530432,0.8,35,CLA,PE250318A0,3/18/2025,3/13/2026,EXT,E2,CONFORME ,V5,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/18/2025,III,EVillegasL,YURI,7530432,0.8,35,CLA,PE250318A0,3/18/2025,3/13/2026,EXT,E2,CONFORME ,V5,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/19/2025,I,DAGUIRREG,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250319A0,3/19/2025,3/14/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/20/2025,II,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250320A0,3/20/2025,3/15/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/20/2025,III,EVillegasL,YURI,7530825,0.8,35,KAT V4,PE250320A0,3/20/2025,3/15/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/21/2025,I,DAGUIRREG,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250321A0,3/21/2025,3/16/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/21/2025,III,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250321A0,3/21/2025,3/16/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/22/2025,II,DAGUIRREG,MIGUEL LEYTON,7530825,0.8,35,KAT V4,PE250322A0,3/22/2025,3/17/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
12,3/22/2025,III,EVillegasL,YURI,7530825,0.8,35,KAT V4,PE250322A0,3/22/2025,3/17/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/23/2025,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250323A0,3/23/2025,3/18/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/23/2025,III,EVillegasL,YURI,7530825,0.8,35,KAT V4,PE250323A0,3/23/2025,3/18/2026,-,E2,CONFORME ,V1,CONFORME,,
13,3/23/2025,III,EVillegasL,YURI,7530825,0.8,35,KAT V4,PE250323A0,3/23/2025,3/18/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/24/2025,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250324A0,3/24/2025,3/19/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/24/2025,II,EVillegasL,YURI,7530825,0.8,35,KAT V4,PE250324A0,3/24/2025,3/19/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/24/2025,III,OVASQUEZC,Kempes C,7530825,0.8,35,KAT V4,PE250324A0,3/24/2025,3/19/2026,-,E2,CONFORME ,V1,CONFORME,,
13,3/24/2025,III,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE250324C0,3/24/2025,3/19/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/25/2025,I,CSIVINCHAV,YURI,7530825,0.8,35,KAT V4,PE250325A0,3/25/2025,3/20/2026,-,E2,CONFORME ,V1,CONFORME,,
13,3/25/2025,I,CSIVINCHAV,YURI,7530498,0.8,40,KAT PC,PE250325C0,3/25/2025,3/20/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/25/2025,II,EVillegasL,YURI,7549054,0.8,35,TER,PE250325A0,3/25/2025,3/20/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/25/2025,III,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250325A0,3/25/2025,3/20/2026,EXT,E2,CONFORME ,V3,CONFORME,,
13,3/25/2025,III,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE250325C0,3/25/2025,3/20/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/26/2025,I,CSIVINCHAV,YURI,7530498,0.8,40,KAT PC,PE250326C0,3/26/2025,3/21/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/26/2025,I,CSIVINCHAV,YURI,7549054,0.8,35,TER,PE250326A0,3/26/2025,3/21/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/26/2025,II,EVillegasL,YURI,7549054,0.8,35,TER,PE250326A0,3/26/2025,3/21/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/26/2025,III,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250326A0,3/26/2025,3/21/2026,EXT,E2,CONFORME ,V3,CONFORME,,
13,3/26/2025,III,OVASQUEZC,Kempes C,7530777,0.8,35,KAT PC,PE250326C0,3/26/2025,3/21/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/26/2025,I,CSIVINCHAV,YURI,7530777,0.8,35,KAT PC,PE250326C0,3/26/2025,3/21/2026,-,E2,CONFORME ,V1,CONFORME,,
13,3/27/2025,I,CSIVINCHAV,YURI,7549054,0.8,35,TER,PE250327A0,3/27/2025,3/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
13,3/27/2025,I,CSIVINCHAV,YURI,7530777,0.8,35,KAT PC,PE250327C0,3/27/2025,3/22/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/27/2025,II,EVillegasL,YURI,7549054,0.8,35,TER,PE250327A0,3/27/2025,3/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
13,3/27/2025,II,EVillegasL,YURI,7530777,0.8,35,KAT PC,PE250327C0,3/27/2025,3/22/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/27/2025,III,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250327A0,3/27/2025,3/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
13,3/27/2025,III,OVASQUEZC,Kempes C,7530777,0.8,35,KAT PC,PE250327C0,3/27/2025,3/22/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/28/2025,I,CSIVINCHAV,YURI,7530777,0.8,35,KAT PC,PE250328C0,3/28/2025,3/23/2026,-,E2,CONFORME ,V1,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
13,3/28/2025,I,CSIVINCHAV,YURI,7549054,0.8,35,TER,PE250328A0,3/28/2025,3/23/2026,EXT,E2,CONFORME ,V3,CONFORME,,
