Fecha,Turno,TAC,Codigo,Linea,Lote,Hora,Etapa,Ver,Agrupador,Categoria,Proteina (%),Humedad (%),Grasa (%),Ceniza (%),Fibra (%),Proteina F.(%),Humedad F.(%),Lipidos F. (%),Ceniza F.(%),Fibra F.(%),Almidon F. (%),VQ - Proteina R.(%),"VQ - Humedad R.(%) ",VQ - Grasa E.E R.(%),VQ - Grasa H.A R.(%),VQ - % Ceniza,VQ - % Fibra,VQ - % Almidón,VQ - CALCIO,VQ - FOSFORO,VQ - MAGNESIO,VQ - POTASIO,VQ - SODIO,VQ - COLESTEROL mg/100g,VQ - Aw,AF - W2,AF - PM,AF - Hidroestabilidad,"AF - <0.250  ","AF - 0.250 - 0.300 ","AF - 0.300 - 0.400 ","AF - 0.400 - 0.500 ","AF - 0.500 - 0.600 ","AF - 0.600 - 0.700 ","AF - 0.700 - 0.800 ","AF - 0.800 - 0.900 ","AF - 0.900 - 1.00 ",AF - 1.0 - 1.1,AF - >1.11,AF - Conforme Longitud,AF - Longitud <=  10.00 %,AF - <0.250  2,"AF - 0.250 - 0.300  ","AF - 0.300 - 0.400  ","AF - 0.400 - 0.500  ","AF - 0.500 - 0.600  ","AF - 0.600 - 0.700  ",AF - 0.700 - 0.800,"AF - 0.800 - 0.900  ","AF - 0.900 - 1.0 ","AF - 1.0 - 1.1 ",AF - >1.1,AF - Conforme Diametro,AF - Diametro <=  10.00 %,AF - Apariencia,AF - % Rebabas,AF - % de Finos <250 um,PPG - Peso,PPG - Particulas,PPG - Part./g,FH - PESO2,"FH - Pellets que Flotan 140 PPT ",FH - Flotabilidad % 140 (10s)ppt,FH - Tiempo de Hundimiento 140ppt(seg)2,FH - % Hundimiento 140,DE - VOL.1,DE - VOL.2,DE - DIF. VOLUMEN,DE - PESO,DE - DENSIDAD ESPECIFICA (kg/L),DA - PESO3,DA - VOLUMEN DEL VASO,DA - DENSIDAD APARENTE  (g/L),R140 - Peso./g,R140 - Part.g /25 gr,"R140 - Minuto""5"" ","R140 - Minuto  ""15"" ","R140 - Minuto  ""30"" ","R140 - Minuto  ""60"" ",R140 - % Reflote 140 PPT,D. Empleo,Autorizado por:,Cantidad de Bolsas,Cantidad de Bolsas 2,Cantidad de Bolsas 3,Cantidad de Bolsas 4,Total Bolsas,TN,Codigo QM,Motivo Pulmon,Observaciones,Causas Pulmon
10/18/2025,I,CSIVINCHAV,7530857,A,PE251018A0,09:35:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,44.71,9.15,5.52,6.52,10.57,1.80,12.46,1.85,1.37,0.25,1.57,0.67,141.60,0.54,144,188,BUENA,0.04,0,0.06,2.01,25.5,50.88,12.25,3.35,1.53,1.06,3.32,90.64,9.36,0.28,0.18,1.33,13.02,45.83,36.34,2.86,0.14,0.01,0.01,0,98.05,1.95,BUENA,0.75%,,0.02,110,5500,15,300,0.36%,80,99.64%,50,73.4,23.4,30,1.28,,0.3,0,25,137500,4,4,4,4,0.001%,,,,,,,0,0,,,,
10/18/2025,I,CSIVINCHAV,7530857,A,PE251018A0,11:40:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.40,11.44,5.65,6.80,10.51,1.69,12.91,1.93,1.33,0.27,1.51,0.61,134.52,0.63,145,190,BUENA,0.02,0,0.01,1.12,22.55,56.76,12.06,2.74,1.02,0.82,2.9,92.49,7.51,0.11,0,0.64,7.8,40.69,46.49,4.09,0.12,0.04,0.01,0.01,99.07,0.93,BUENA,0.68%,,0.02,104,5200,15,150,0.19%,65,99.81%,50,73.5,23.5,30,1.28,,0.3,0,25,130000,4,4,4,4,0.006%,,,,,,,0,0,,,,
10/18/2025,I,CSIVINCHAV,7530857,A,PE251018A0,13:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.45,10.89,5.41,6.73,10.56,1.74,12.65,1.87,1.36,0.24,1.55,0.67,131.60,0.6,149,198,BUENA,0.04,0,0.01,1.2,20.47,51.61,17.96,4.13,1.19,0.69,2.7,91.24,8.76,0.16,0.17,0.97,9.03,42.25,41.96,5.26,0.19,0.01,0,0,98.5,1.50,BUENA,0.81%,,0.018,101,5611,15,170,0.20%,50,99.80%,50,73.5,23.5,30,1.28,,0.3,0,25,140278,5,5,5,5,0.002%,,,,,,,0,0,,,,
10/18/2025,I,CSIVINCHAV,7530857,A,PE251018A0,18:15:00,ARRANQUE,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.51,9.75,6.24,7.23,10.55,1.84,12.27,1.87,1.31,0.24,1.56,0.69,134.87,0.54,142,184,BUENA,0.02,0,0.02,0.37,19.25,59.51,16.97,1.01,0.53,0.46,1.86,96.10,3.90,0.2,0.13,0.73,6.96,26.74,49.61,15.39,0.23,0.01,0,0,98.7,1.30,BUENA,0.58%,,0.018,100,5556,15,150,0.18%,60,99.82%,50,73.4,23.4,30,1.28,,0.3,0,25,138889,4,4,4,4,0.004%,,,,,,,0,0,,,,
10/18/2025,I,CSIVINCHAV,7530857,A,PE251018A0,17:00:00,PT,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.88,10.31,5.59,6.69,10.41,1.85,12.46,1.85,1.35,0.23,1.54,0.67,134.84,0.57,145,190,BUENA,0.11,0,0.05,1.67,24.32,52.57,12.28,2.99,1.53,1.11,3.37,90.84,9.16,0.63,0.2,1.18,10.45,44.11,39.61,3.59,0.19,0.02,0.02,0,97.76,2.24,BUENA,0.71%,0.06%,0.015,90,6000,15,140,0.16%,65,99.84%,50,73.5,23.5,30,1.28,201,0.3,670,25,150000,5,5,5,5,0.005%,Concesi�n,PIERO A.,396,,,,396,9.9,40000465138,Flotabilidad,Flotabilidad 0.16,Variabilidad de proceso
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,20:15:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.53,10.27,6.18,7.36,10.44,1.71,12.32,1.80,1.30,0.24,1.54,0.69,135.50,0.58,140,180,BUENA,0.02,0,0.02,0.52,18.19,62.24,14.34,1.39,0.61,0.41,2.26,95.29,4.71,0.18,0.1,0.65,5.87,29.57,52.46,11.01,0.15,0.01,0,0,98.91,1.09,BUENA,0.41%,,0.031,154,4968,15,164,0.22%,74,99.78%,50,74,24,30,1.25,,0.3,0,25,124194,5,4,2,2,0.004%,,,,,,,0,0,,,,
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,21:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.26,10.43,6.75,8.02,10.49,1.79,12.09,1.74,1.26,0.23,1.53,0.69,136.71,0.59,138,176,BUENA,0.04,0,0.01,0.49,18.06,62,14.71,1.12,0.54,0.52,2.51,95.26,4.74,0.23,0.17,0.58,5.51,27.69,53.41,12.25,0.12,0.04,0,0,98.86,1.14,BUENA,0.43%,,0.035,170,4857,15,102,0.14%,35,99.86%,50,73.8,23.8,30,1.26,,0.3,0,25,121429,2,0,0,0,0.003%,,,,,,,0,0,,,,
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,23:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.07,10.86,7.66,8.89,10.19,1.74,11.90,1.75,1.19,0.23,1.54,0.70,135.41,0.56,139,178,BUENA,0.02,0,0.02,0.58,18.28,61.57,14.21,1.64,0.71,0.48,2.49,94.64,5.36,0.16,0.19,0.66,5.72,30.48,52.29,10.37,0.12,0.01,0,0,98.86,1.14,BUENA,0.41%,,0.032,160,5000,15,124,0.17%,55,99.83%,50,73.5,23.5,30,1.28,,0.3,0,25,125000,5,5,8,8,0.004%,,,,,,,0,0,,,,
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,01:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.62,10.59,7.78,9.04,10.21,1.71,12.24,1.79,1.22,0.26,1.47,0.70,142.31,0.55,145,190,BUENA,0.01,0,0.05,1.3,19.66,56.24,15.39,3,1.15,0.77,2.43,92.59,7.41,0.29,0.25,1.5,9.13,35.04,45.37,8.26,0.15,0.01,0,0,97.8,2.20,BUENA,0.90%,,0.035,187,5343,15,205,0.26%,64,99.74%,50,73.5,23.5,30,1.28,,0.3,0,25,133571,4,2,2,2,0.000%,,,,,,,0,0,,,,
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,03:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.42,10.61,8.41,9.53,10.15,1.72,12.27,1.77,1.19,0.26,1.48,0.69,137.65,0.6,138,176,BUENA,0.02,0,0.2,1.55,17.11,52.45,20.53,3.14,1.37,0.8,2.83,91.64,8.36,0.39,0.54,2.68,9.29,28.77,43.34,14.65,0.33,0.01,0,0,96.05,3.95,BUENA,1.53%,,0.033,148,4485,15,187,0.28%,47,99.72%,50,74,24,30,1.25,,0.3,0,25,112121,10,4,2,2,0.005%,,,,,,,0,0,,,,
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,05:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.37,10.14,8.12,9.40,10.23,1.70,12.25,1.84,1.19,0.26,1.42,0.75,146.84,0.58,144,188,BUENA,0,0.01,0,0.35,15.42,58.55,19.29,1.16,0.64,0.69,3.89,93.61,6.39,0.36,0.24,0.88,5.06,23.63,51.99,17.5,0.27,0.04,0.02,0.01,98.18,1.82,BUENA,0.38%,,0.038,197,5184,15,384,0.49%,88,99.51%,50,74.2,24.2,30,1.24,,0.3,0,25,129605,15,10,8,8,0.000%,,,,,,,0,0,,,,
10/18/2025,III,EVillegasL,7530857,A,PE251018A0,05:00:00,PT,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.08,10.95,6.31,7.58,10.33,1.69,13.15,1.75,1.29,0.28,1.52,0.66,136.22,0.61,136,172,BUENA,0.02,0,0.03,0.87,19.48,57.01,15.16,2.37,1.14,0.77,3.15,92.52,7.48,0.28,0.33,1.22,6.74,32.74,48.74,9.6,0.28,0.03,0.02,0.02,97.82,2.18,BUENA,1.24%,0.04%,0.036,174,4833,15,235,0.32%,81,99.68%,50,73.8,23.8,30,1.26,207,0.3,690,25,120833,5,5,5,5,0.003%,Concesi�n,PIERO A.,660,97,,,757,18.925,40000465273-40000465404,Flotabilidad,Flotabilidad 0.32 / Densidad 1.26  / Proteina baja 43.08,Variabilidad de proceso
10/19/2025,I,OVASQUEZC,7530857,A,PE251019A0,07:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.14,9.52,8.57,9.80,10.21,1.69,12.58,1.97,1.18,0.25,1.43,0.76,145.07,0.54,146,192,BUENA,0.01,0,0.02,0.37,15.11,57.85,21.97,1.45,0.58,0.44,2.2,95.30,4.70,0.16,0.1,0.52,5,24.9,50.15,18.82,0.34,0.01,0,0,98.87,1.13,BUENA,0.52%,,0.03,120,4000,15,350,0.58%,94,99.42%,50,73.9,23.9,30,1.26,,0.3,0,25,100000,2,5,5,5,0.000%,,,,,,,0,0,,,,
10/19/2025,I,OVASQUEZC,7530857,A,PE251019A0,09:30:00,ZARANDA,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.56,9.93,5.55,6.96,10.48,1.72,12.53,1.91,1.27,0.24,1.51,0.72,139.18,0.58,136,172,BUENA,0.03,0,0.02,0.55,17.21,60.33,17.24,1.52,0.63,0.46,2.01,95.33,4.67,0.23,0.11,0.51,4.76,28.21,52.86,13.12,0.19,0.01,0,0,98.95,1.05,BUENA,0.54%,,0.03,180,6000,15,200,0.22%,100,99.78%,50,73.8,23.8,30,1.26,,0.3,0,25,150000,5,5,5,5,0.003%,,,,,,,0,0,,,,
10/19/2025,I,OVASQUEZC,7530857,A,PE251019A0,11:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,44.60,10.40,3.03,4.58,11.06,1.64,13.17,1.88,1.37,0.24,1.61,0.68,131.32,0.6,149,198,BUENA,0.01,0,0.01,0.72,16.96,56.93,16.72,3.05,1.2,1.18,3.22,91.33,8.67,0.11,0.12,0.5,4.93,33.49,51.63,8.9,0.3,0.02,0,0,98.95,1.05,BUENA,0.47%,,0.026,134,5154,15,50,0.06%,15,99.94%,50,73.8,23.8,30,1.26,,0.3,0,25,128846,8,8,8,8,0.000%,,,,,,,0,0,,,,
10/19/2025,I,OVASQUEZC,7530857,A,PE251019A0,13:45:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.00,10.60,5.78,7.34,10.63,1.68,13.24,1.79,1.24,0.26,1.51,0.73,136.00,0.6,144,188,BUENA,0.01,0,0.01,0.64,15.02,58.4,19.37,2.41,0.93,0.65,2.56,93.43,6.57,0.13,0.12,0.58,4.26,27.26,53.48,13.79,0.36,0.02,0,0,98.79,1.21,BUENA,0.54%,,0.037,186,5027,15,60,0.08%,20,99.92%,50,74,24,30,1.25,,0.3,0,25,125676,5,6,6,8,0.004%,,,,,,,0,0,,,,
10/19/2025,I,OVASQUEZC,7530857,A,PE251019A0,15:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.59,10.42,7.02,8.27,10.32,1.72,13.01,1.89,1.21,0.27,1.51,0.70,138.12,0.6,141,182,BUENA,0.02,0,0.01,0.53,14.03,58.32,20.92,2.57,0.9,0.57,2.13,93.80,6.20,0.12,0.09,0.6,4.21,26.06,53.71,14.81,0.39,0.01,0,0,98.79,1.21,BUENA,0.50%,,0.033,148,4485,15,180,0.27%,79,99.73%,50,74,24,30,1.25,,0.3,0,25,112121,5,8,8,8,0.004%,,,,,,,0,0,,,,
10/19/2025,I,OVASQUEZC,7530857,A,PE251019A0,17:30:00,PT,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.90,10.03,7.03,8.37,10.34,1.65,12.71,1.73,1.20,0.28,1.51,0.74,138.59,0.58,146,192,BUENA,0.02,0.01,0.01,0.55,16.04,58.24,19.95,1.85,0.61,0.55,2.17,94.78,5.22,0.24,0.12,0.7,5.07,27.25,50.97,15.3,0.31,0.04,0,0,98.59,1.41,BUENA,0.56%,0.05%,0.034,148,4353,15,350,0.54%,120,99.46%,50,74,24,30,1.25,206,0.3,686.6666667,25,108824,5,6,8,8,0.000%,Concesi�n,PIERO A.,462,,,,462,11.55,40000465405,Flotabilidad,Flotabilidad 0.54 / Densidad 1.25 / Proteina baja 42.90,Variabilidad de proceso
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,19:30:00,ARRANQUE,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,44.21,9.64,3.17,4.70,11.42,1.61,12.99,1.83,1.38,0.25,1.59,0.82,139.24,0.53,140,180,BUENA,0.02,0,0.04,1.1,26.02,56.53,10.37,1.44,0.88,0.74,2.86,94.02,5.98,0.23,0.17,1.49,16.25,31.02,42.97,7.73,0.13,0.01,0,0,97.97,2.03,BUENA,0.55%,,0.032,173,5406,15,112,0.14%,55,99.86%,50,73.5,23.5,30,1.28,,0.3,0,25,135156,5,5,5,5,0.000%,,,,,,,0,0,,,,
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,21:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.64,10.78,3.22,5.01,11.49,1.61,13.77,1.83,1.35,0.24,1.59,0.78,134.15,0.57,143,186,BUENA,0.02,0,0.02,0.9,23.48,57.72,11.03,1.64,1.05,0.83,3.31,93.13,6.87,0.23,0.18,1.19,11.89,32.98,45.62,7.74,0.14,0.03,0,0,98.23,1.77,BUENA,0.47%,,0.038,195,5132,15,98,0.13%,34,99.87%,50,73.5,23.5,30,1.28,,0.3,0,25,128289,5,8,10,10,0.000%,,,,,,,0,0,,,,
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,23:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.70,10.81,7.02,8.50,11.12,1.65,12.06,1.82,1.22,0.28,1.53,0.88,146.88,0.59,145,190,BUENA,0.01,0,0.06,1.04,18.74,55.58,16.98,2.52,1.21,0.85,3.01,92.34,7.66,0.28,0.33,1.29,9.64,32.94,44.19,11.1,0.21,0.02,0,0,97.87,2.13,BUENA,0.83%,,0.035,164,4686,15,524,0.75%,120,99.25%,50,74,24,30,1.25,,0.3,0,25,117143,10,5,5,4,0.004%,,,,,,,0,0,,,,
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,01:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,42.83,11.01,7.72,9.13,10.66,1.59,12.01,1.80,1.18,0.25,1.49,0.79,149.75,0.61,140,180,BUENA,0.01,0,0.14,1.48,19.87,53.11,16.25,2.85,1.48,1.05,3.76,90.71,9.29,0.38,0.48,2.04,10.67,31.89,43.03,11.15,0.3,0.05,0.01,0,96.74,3.26,REGULAR,1.31%,,0.031,167,5387,15,421,0.52%,120,99.48%,50,74,24,30,1.25,,0.3,0,25,134677,8,5,5,5,0.000%,,,,,,,0,0,,,,
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,03:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.46,10.56,7.18,8.61,10.27,1.68,12.19,1.85,1.21,0.22,1.45,0.65,145.74,0.59,140,180,BUENA,0.03,0,0.04,0.97,21.94,58.24,12.74,1.48,0.89,0.74,2.93,93.89,6.11,0.22,0.2,1.12,8.28,30.14,49.52,10.33,0,0.01,0.01,0,98.27,1.73,BUENA,0.72%,,0.035,151,4314,15,497,0.77%,94,99.23%,50,74,24,30,1.25,,0.3,0,25,107857,10,8,5,5,0.005%,,,,,,,0,0,,,,
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,05:30:00,Zaranda,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.76,10.27,7.33,8.63,10.22,1.66,12.15,1.86,1.23,0.24,1.48,0.66,143.63,0.58,139,178,BUENA,0.01,0,0.02,0.83,19.89,58.45,14.37,1.71,0.93,0.68,3.11,93.54,6.46,0.27,0.17,0.96,8.22,29.06,49.76,11.36,0.19,0.01,0,0,98.4,1.60,BUENA,0.57%,,0.037,171,4622,15,521,0.75%,87,99.25%,50,74.2,24.2,30,1.24,,0.3,0,25,115541,12,10,10,5,0.004%,,,,,,,0,0,,,,
10/19/2025,III,EVillegasL,7530857,A,PE251019A0,05:00:00,PT,15,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.65,10.55,2.05,12.00,43.90,10.36,4.63,5.90,10.91,1.68,12.75,1.82,1.28,0.22,1.57,0.78,140.66,0.59,141,182,BUENA,0.01,0,0.07,1.14,21.9,57.69,10.7,1.9,1.41,1.43,3.75,91.43,8.57,0.67,0.49,2.32,12.48,31.23,44.43,7.6,0.32,0.18,0.09,0.19,95.74,4.26,BUENA,0.67%,0.06%,0.032,148,4625,15,512,0.74%,120,99.26%,50,74,24,30,1.25,208,0.3,693.3333333,25,115625,11,8,5,2,0.000%,Concesi�n,PIERO A.,594,168,,,762,19.05,40000465418-40000465480,Flotabilidad,Flotabilidad 0.74 / Densidad 1.25,Variabilidad de proceso
10/20/2025,I,OVASQUEZC,7530857,A,PE251020A0,07:30:00,ZARANDA,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,43.76,10.09,7.15,8.50,10.28,1.72,11.88,1.89,1.24,0.24,1.45,0.67,148.06,0.58,140,180,BUENA,0.02,0,0.03,0.91,19.57,57.98,14.2,1.84,1.03,0.77,3.65,92.66,7.34,0.23,0.27,1.27,8.47,29.68,49.11,10.71,0.24,0.02,0,0,97.97,2.03,BUENA,0.68%,,0.022,130,5909,15,700,0.79%,120,99.21%,50,74,24,30,1.25,,0.3,0,25,147727,5,8,8,8,0.005%,,,,,,,0,0,,,,
10/20/2025,I,OVASQUEZC,7530857,A,PE251020A0,10:20:00,ARRANQUE,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,43.26,11.94,6.28,7.64,9.92,1.72,12.52,2.05,1.24,0.20,1.41,0.56,140.73,0.64,142,184,BUENA,0.02,0,0.03,0.41,18.53,56.31,20.78,0.98,0.52,0.46,1.96,96.03,3.97,0.29,0.19,0.97,5.58,23.73,48.56,20.38,0.29,0,0.01,0,98.25,1.75,BUENA,0.69%,,0.018,100,5556,15,100,0.12%,42,99.88%,50,74,24,30,1.25,,0.3,0,25,138889,5,5,5,5,0.004%,,,,,,,0,0,,,,
10/20/2025,I,OVASQUEZC,7530857,A,PE251020A0,11:10:00,ZARANDA,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,44.17,10.55,6.20,7.50,9.88,1.82,12.26,1.89,1.25,0.25,1.53,0.56,134.95,0.61,142,184,BUENA,0.2,0,0.03,0.43,18.27,55.73,20.39,1.14,0.69,0.58,2.54,94.82,5.18,0.38,0.24,1.03,5.46,24.42,48.56,19.59,0.3,0.01,0,0.01,98.03,1.97,BUENA,0.91%,,0.017,94,5529,15,140,0.17%,94,99.83%,50,74,24,30,1.25,,0.3,0,25,138235,5,8,8,8,0.004%,,,,,,,0,0,,,,
10/20/2025,I,OVASQUEZC,7530857,A,PE251020A0,13:20:00,ZARANDA,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,43.98,10.63,5.88,7.22,9.87,1.86,12.38,1.98,1.26,0.23,1.43,0.54,145.35,0.61,135,170,BUENA,0.02,0,0.04,0.5,18.36,58.65,17.83,1.09,0.67,0.54,2.3,95.34,4.66,0.24,0.19,1.02,5.68,25.67,50.47,16.55,0.17,0.01,0,0,98.37,1.63,BUENA,0.68%,,0.031,160,5161,15,120,0.16%,56,99.85%,50,73.9,23.9,30,1.26,,0.3,0,25,129032,8,8,8,8,0.002%,,,,,,,0,0,,,,
10/20/2025,I,OVASQUEZC,7530857,A,PE251020A0,13:30:00,PT,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,43.96,10.21,6.79,8.10,10.28,1.71,12.04,1.89,1.24,0.22,1.50,0.64,145.71,0.59,142,184,BUENA,0.06,0.01,0.04,0.8,19.51,57.22,16.49,1.68,0.9,0.65,2.64,94.02,5.98,0.16,0.2,1.18,7.84,28.06,48.87,13.44,0.18,0.07,0,0,98.21,1.79,BUENA,0.77%,0.06%,0.03,180,6000,15,660,0.73%,80,99.27%,50,74,24,30,1.25,200,0.3,666.6666667,25,150000,9,9,9,9,0.001%,Concesi�n,PIERO A.,66,,,,66,1.65,40000465483,Flotabilidad,Flotabilidad 0.73 / Densidad 1.25,Variabilidad de proceso
10/20/2025,II,EVillegasL,7530857,A,PE251020A0,15:30:00,ZARANDA,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,44.29,10.24,5.71,7.23,10.10,1.98,11.54,1.86,1.20,0.27,1.43,0.62,136.68,0.56,144,188,BUENA,0.06,0.01,0.08,0.88,20.12,60.26,13.39,1.53,0.78,0.58,2.31,94.65,5.35,0.38,0.31,1.45,6.53,29.92,51.26,10,0.13,0.01,0.01,0,97.71,2.29,BUENA,0.82%,,0.035,149,4257,15,425,0.67%,67,99.33%,50,74,24,30,1.25,,0.3,0,25,106429,8,5,5,5,0.009%,,,,,,,0,0,,,,
10/20/2025,II,EVillegasL,7530857,A,PE251020A0,17:30:00,ZARANDA,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,43.35,11.22,6.13,7.75,10.21,1.95,12.19,1.91,1.18,0.25,1.39,0.58,137.47,0.61,140,180,BUENA,0.02,0,0.08,1.08,18.46,56.24,16.38,2.51,1.29,0.84,3.1,92.16,7.84,0.32,0.35,1.76,7.45,30.85,47.88,11.16,0.21,0.01,0.01,0,97.34,2.66,BUENA,0.97%,,0.032,154,4813,15,94,0.13%,57,99.87%,50,74,24,30,1.25,,0.3,0,25,120313,5,5,5,0,0.002%,,,,,,,0,0,,,,
10/20/2025,II,EVillegasL,7530857,A,PE251020A0,19:30:00,ZARANDA,16,HD14404,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.-10,13,2.60,43.50,11.50,6.00,10.72,1.98,12.00,43.05,11.24,6.15,7.60,10.22,1.83,12.81,1.88,1.25,0.26,1.44,0.58,145.15,0.62,145,190,BUENA,0.05,0.01,0.09,0.96,17.9,58.82,15.61,2.24,1.08,0.72,2.52,93.29,6.71,0.35,0.39,1.46,6.49,30.19,50.56,10.43,0.12,0.01,0,0,97.67,2.33,BUENA,0.87%,,0.036,140,3889,15,154,0.26%,69,99.74%,50,74,24,30,1.25,,0.3,0,25,97222,2,2,0,0,0.005%,,,,,,,0,0,,,,
